time, type, dataflowid, value, cost, f, maxOutDataRate, currentOutDataRate, omega,
180, COORD, 7fb83b26-7840-4b99-bef7-936d2fe94c30,0.875,9.5,0.736062498,98.66666667,32.77777778,0.203373016, 
360, COORD, 7fb83b26-7840-4b99-bef7-936d2fe94c30,0.875,9.5,0.736062498,150.6666667,50,0.333443563, 
540, COORD, 7fb83b26-7840-4b99-bef7-936d2fe94c30,0.875,9.5,0.736062498,149.3333333,50,0.336199295, 
720, COORD, 7fb83b26-7840-4b99-bef7-936d2fe94c30,0.875,9.5,0.736062498,153.3333333,50.55555556,0.331238977, 
900, COORD, 7fb83b26-7840-4b99-bef7-936d2fe94c30,0.875,9.5,0.736062498,145.3333333,50,0.34446649, 
1080, COORD, 7fb83b26-7840-4b99-bef7-936d2fe94c30,0.875,10.93999863,0.715002518,158.6666667,87.88888889,0.542438272, 
1260, COORD, 7fb83b26-7840-4b99-bef7-936d2fe94c30,0.875,10.93999863,0.715002518,152,110,0.727513228, 
1440, COORD, 7fb83b26-7840-4b99-bef7-936d2fe94c30,0.875,10.93999863,0.715002518,145.3333333,110.6111111,0.762070106, 
1620, COORD, 7fb83b26-7840-4b99-bef7-936d2fe94c30,0.875,10.93999863,0.715002518,150.6666667,110.6111111,0.737819665, 
1800, COORD, 7fb83b26-7840-4b99-bef7-936d2fe94c30,0.875,10.93999863,0.715002518,145.3333333,110,0.757826279, 
1980, COORD, 7fb83b26-7840-4b99-bef7-936d2fe94c30,0.875,10.93999863,0.715002518,146.6666667,111.2222222,0.759038801, 
2160, COORD, 7fb83b26-7840-4b99-bef7-936d2fe94c30,0.875,10.93999863,0.715002518,144,110.6111111,0.768132716, 
2340, COORD, 7fb83b26-7840-4b99-bef7-936d2fe94c30,0.875,10.93999863,0.715002518,152,110,0.727513228, 
2520, COORD, 7fb83b26-7840-4b99-bef7-936d2fe94c30,0.875,10.93999863,0.715002518,150.6666667,110.6111111,0.737213404, 
2700, COORD, 7fb83b26-7840-4b99-bef7-936d2fe94c30,0.875,10.93999863,0.715002518,148,110,0.745701058, 
2880, COORD, 7fb83b26-7840-4b99-bef7-936d2fe94c30,0.875,10.93999863,0.715002518,145.3333333,110,0.757826279, 
3060, COORD, 7fb83b26-7840-4b99-bef7-936d2fe94c30,0.875,10.93999863,0.715002518,152,110.6111111,0.731150794, 
3240, COORD, 7fb83b26-7840-4b99-bef7-936d2fe94c30,0.875,10.93999863,0.715002518,149.3333333,110,0.739638448, 
3420, COORD, 7fb83b26-7840-4b99-bef7-936d2fe94c30,0.875,10.93999863,0.715002518,148,110.6111111,0.749338624, 
3600, COORD, 7fb83b26-7840-4b99-bef7-936d2fe94c30,0.875,10.93999863,0.715002518,145.3333333,110,0.757826279, 
3780, COORD, 7fb83b26-7840-4b99-bef7-936d2fe94c30,0.875,20.43999863,0.576065016,150.6666667,110.6111111,0.737213404, 
3960, COORD, 7fb83b26-7840-4b99-bef7-936d2fe94c30,0.875,20.43999863,0.576065016,149.3333333,110,0.739638448, 
4140, COORD, 7fb83b26-7840-4b99-bef7-936d2fe94c30,0.875,20.43999863,0.576065016,146.6666667,110,0.751763668, 
4320, COORD, 7fb83b26-7840-4b99-bef7-936d2fe94c30,0.875,20.43999863,0.576065016,152,110.6111111,0.731150794, 
4500, COORD, 7fb83b26-7840-4b99-bef7-936d2fe94c30,0.875,20.43999863,0.576065016,149.3333333,110,0.739638448, 
4680, COORD, 7fb83b26-7840-4b99-bef7-936d2fe94c30,0.875,21.87999725,0.555005036,149.3333333,110.6111111,0.743882275, 
4860, COORD, 7fb83b26-7840-4b99-bef7-936d2fe94c30,0.875,21.87999725,0.555005036,146.6666667,110,0.751763668, 
5040, COORD, 7fb83b26-7840-4b99-bef7-936d2fe94c30,0.875,21.87999725,0.555005036,150.6666667,110.6111111,0.737213404, 
5220, COORD, 7fb83b26-7840-4b99-bef7-936d2fe94c30,0.875,21.87999725,0.555005036,149.3333333,110,0.739638448, 
5400, COORD, 7fb83b26-7840-4b99-bef7-936d2fe94c30,0.875,21.87999725,0.555005036,156,110.6111111,0.712962963, 
5580, COORD, 7fb83b26-7840-4b99-bef7-936d2fe94c30,0.875,21.87999725,0.555005036,146.6666667,110,0.751763668, 
5760, COORD, 7fb83b26-7840-4b99-bef7-936d2fe94c30,0.875,21.87999725,0.555005036,149.3333333,110,0.739638448, 
5940, COORD, 7fb83b26-7840-4b99-bef7-936d2fe94c30,0.875,21.87999725,0.555005036,148,110.6111111,0.749338624, 
6120, COORD, 7fb83b26-7840-4b99-bef7-936d2fe94c30,0.875,21.87999725,0.555005036,154.6666667,110,0.715388007, 
6300, COORD, 7fb83b26-7840-4b99-bef7-936d2fe94c30,0.875,21.87999725,0.555005036,153.3333333,110.6111111,0.725088183, 
6480, COORD, 7fb83b26-7840-4b99-bef7-936d2fe94c30,0.875,21.87999725,0.555005036,150.6666667,110,0.733575838, 
6660, COORD, 7fb83b26-7840-4b99-bef7-936d2fe94c30,0.875,21.87999725,0.555005036,148,110.6111111,0.749338624, 
6840, COORD, 7fb83b26-7840-4b99-bef7-936d2fe94c30,0.875,21.87999725,0.555005036,154.6666667,110,0.715388007, 
7020, COORD, 7fb83b26-7840-4b99-bef7-936d2fe94c30,0.875,21.87999725,0.555005036,152,110,0.727513228, 
7200, COORD, 7fb83b26-7840-4b99-bef7-936d2fe94c30,0.875,21.87999725,0.555005036,150.6666667,110.6111111,0.737213404, 
7380, COORD, 7fb83b26-7840-4b99-bef7-936d2fe94c30,0.875,31.37999725,0.416067534,146.6666667,110,0.751763668, 
7560, COORD, 7fb83b26-7840-4b99-bef7-936d2fe94c30,0.875,31.37999725,0.416067534,154.6666667,110.6111111,0.719025573, 
7740, COORD, 7fb83b26-7840-4b99-bef7-936d2fe94c30,0.875,31.37999725,0.416067534,150.6666667,110,0.733575838, 
7920, COORD, 7fb83b26-7840-4b99-bef7-936d2fe94c30,0.875,31.37999725,0.416067534,149.3333333,110.6111111,0.743276014, 
8100, COORD, 7fb83b26-7840-4b99-bef7-936d2fe94c30,0.875,31.37999725,0.416067534,154.6666667,110,0.715388007, 
8280, COORD, 7fb83b26-7840-4b99-bef7-936d2fe94c30,0.875,32.81999969,0.395007498,152,110.6111111,0.731150794, 
8460, COORD, 7fb83b26-7840-4b99-bef7-936d2fe94c30,0.875,32.81999969,0.395007498,150.6666667,111.2222222,0.742063492, 
8640, COORD, 7fb83b26-7840-4b99-bef7-936d2fe94c30,0.875,32.81999969,0.395007498,150.6666667,111.2222222,0.74085097, 
8820, COORD, 7fb83b26-7840-4b99-bef7-936d2fe94c30,0.875,32.81999969,0.395007498,152,111.2222222,0.73478836, 
9000, COORD, 7fb83b26-7840-4b99-bef7-936d2fe94c30,0.875,32.81999969,0.395007498,141.3333333,110.6111111,0.785108025, 
9180, COORD, 7fb83b26-7840-4b99-bef7-936d2fe94c30,0.875,32.81999969,0.395007498,149.3333333,111.2222222,0.748126102, 
9360, COORD, 7fb83b26-7840-4b99-bef7-936d2fe94c30,0.875,32.81999969,0.395007498,148,111.8333333,0.759645062, 
9540, COORD, 7fb83b26-7840-4b99-bef7-936d2fe94c30,0.875,32.81999969,0.395007498,149.3333333,110.6111111,0.743276014, 
9720, COORD, 7fb83b26-7840-4b99-bef7-936d2fe94c30,0.875,32.81999969,0.395007498,145.3333333,110.6111111,0.766920194, 
9900, COORD, 7fb83b26-7840-4b99-bef7-936d2fe94c30,0.875,32.81999969,0.395007498,152,111.8333333,0.738425926, 
