time, type, dataflowid, value, cost, f, maxOutDataRate, currentOutDataRate, omega,
180, COORD, a9a8652e-b8f1-4ac9-b631-cc28270f510f,0.875,0.5,0.8676875,4.666666667,3.833333333,0.515432099,0.821428571
360, COORD, a9a8652e-b8f1-4ac9-b631-cc28270f510f,0.875,0.5,0.8676875,6,5.666666667,0.944444444,0.944444444
540, COORD, a9a8652e-b8f1-4ac9-b631-cc28270f510f,0.875,0.5,0.8676875,6,5.666666667,0.944444444,0.944444444
720, COORD, a9a8652e-b8f1-4ac9-b631-cc28270f510f,0.875,0.5,0.8676875,6,5.666666667,0.944444444,0.944444444
900, COORD, a9a8652e-b8f1-4ac9-b631-cc28270f510f,0.875,0.5,0.8676875,6,5.666666667,0.944444444,0.944444444
1080, COORD, a9a8652e-b8f1-4ac9-b631-cc28270f510f,0.875,0.5,0.8676875,6.166666667,5.777777778,0.941358025,0.936936937
1260, COORD, a9a8652e-b8f1-4ac9-b631-cc28270f510f,0.875,0.5,0.8676875,6,5.666666667,0.944444444,0.944444444
1440, COORD, a9a8652e-b8f1-4ac9-b631-cc28270f510f,0.799999997,0.5,0.792687497,10.27777778,9.5,0.92962963,0.924324324
1620, COORD, a9a8652e-b8f1-4ac9-b631-cc28270f510f,0.799999997,0.5,0.792687497,10.27777778,9.666666667,0.948148148,0.940540541
1800, COORD, a9a8652e-b8f1-4ac9-b631-cc28270f510f,0.799999997,0.5,0.792687497,10,9.666666667,0.966666667,0.966666667
1980, COORD, a9a8652e-b8f1-4ac9-b631-cc28270f510f,0.799999997,0.5,0.792687497,10,9.777777778,0.977777778,0.977777778
2160, COORD, a9a8652e-b8f1-4ac9-b631-cc28270f510f,0.799999997,0.5,0.792687497,10.27777778,9.666666667,0.946296296,0.940540541
2340, COORD, a9a8652e-b8f1-4ac9-b631-cc28270f510f,0.799999997,0.5,0.792687497,10,9.722222222,0.972222222,0.972222222
2520, COORD, a9a8652e-b8f1-4ac9-b631-cc28270f510f,0.799999997,0.5,0.792687497,10,9.722222222,0.972222222,0.972222222
2700, COORD, a9a8652e-b8f1-4ac9-b631-cc28270f510f,0.799999997,0.5,0.792687497,10,9.611111111,0.961111111,0.961111111
2880, COORD, a9a8652e-b8f1-4ac9-b631-cc28270f510f,0.799999997,0.5,0.792687497,10,9.722222222,0.972222222,0.972222222
3060, COORD, a9a8652e-b8f1-4ac9-b631-cc28270f510f,0.799999997,0.5,0.792687497,10,9.666666667,0.966666667,0.966666667
3240, COORD, a9a8652e-b8f1-4ac9-b631-cc28270f510f,0.799999997,0.5,0.792687497,10,9.666666667,0.966666667,0.966666667
3420, COORD, a9a8652e-b8f1-4ac9-b631-cc28270f510f,0.799999997,0.5,0.792687497,10,9.777777778,0.977777778,0.977777778
3600, COORD, a9a8652e-b8f1-4ac9-b631-cc28270f510f,0.799999997,0.5,0.792687497,10,9.611111111,0.961111111,0.961111111
3780, COORD, a9a8652e-b8f1-4ac9-b631-cc28270f510f,0.799999997,1,0.785374997,10,9.722222222,0.972222222,0.972222222
3960, COORD, a9a8652e-b8f1-4ac9-b631-cc28270f510f,0.799999997,1,0.785374997,10,9.722222222,0.972222222,0.972222222
4140, COORD, a9a8652e-b8f1-4ac9-b631-cc28270f510f,0.799999997,1,0.785374997,10,9.611111111,0.961111111,0.961111111
4320, COORD, a9a8652e-b8f1-4ac9-b631-cc28270f510f,0.799999997,1,0.785374997,10.27777778,9.722222222,0.951851852,0.945945946
4500, COORD, a9a8652e-b8f1-4ac9-b631-cc28270f510f,0.799999997,1,0.785374997,10,9.722222222,0.972222222,0.972222222
4680, COORD, a9a8652e-b8f1-4ac9-b631-cc28270f510f,0.799999997,1,0.785374997,10.27777778,9.666666667,0.946296296,0.940540541
4860, COORD, a9a8652e-b8f1-4ac9-b631-cc28270f510f,0.799999997,1,0.785374997,10,9.722222222,0.972222222,0.972222222
5040, COORD, a9a8652e-b8f1-4ac9-b631-cc28270f510f,0.799999997,1,0.785374997,10,9.722222222,0.972222222,0.972222222
5220, COORD, a9a8652e-b8f1-4ac9-b631-cc28270f510f,0.799999997,1,0.785374997,10,9.611111111,0.961111111,0.961111111
5400, COORD, a9a8652e-b8f1-4ac9-b631-cc28270f510f,0.799999997,1,0.785374997,10,9.722222222,0.972222222,0.972222222
5580, COORD, a9a8652e-b8f1-4ac9-b631-cc28270f510f,0.799999997,1,0.785374997,10,9.722222222,0.972222222,0.972222222
5760, COORD, a9a8652e-b8f1-4ac9-b631-cc28270f510f,0.799999997,1,0.785374997,10,9.611111111,0.961111111,0.961111111
5940, COORD, a9a8652e-b8f1-4ac9-b631-cc28270f510f,0.799999997,1,0.785374997,10,9.722222222,0.972222222,0.972222222
6120, COORD, a9a8652e-b8f1-4ac9-b631-cc28270f510f,0.799999997,1,0.785374997,10,9.722222222,0.972222222,0.972222222
6300, COORD, a9a8652e-b8f1-4ac9-b631-cc28270f510f,0.799999997,1,0.785374997,10,9.666666667,0.966666667,0.966666667
6480, COORD, a9a8652e-b8f1-4ac9-b631-cc28270f510f,0.799999997,1,0.785374997,10,9.666666667,0.966666667,0.966666667
6660, COORD, a9a8652e-b8f1-4ac9-b631-cc28270f510f,0.799999997,1,0.785374997,10.27777778,9.777777778,0.957407407,0.951351351
6840, COORD, a9a8652e-b8f1-4ac9-b631-cc28270f510f,0.799999997,1,0.785374997,10,9.611111111,0.961111111,0.961111111
7020, COORD, a9a8652e-b8f1-4ac9-b631-cc28270f510f,0.799999997,1,0.785374997,10,9.666666667,0.966666667,0.966666667
7200, COORD, a9a8652e-b8f1-4ac9-b631-cc28270f510f,0.799999997,1,0.785374997,10.27777778,9.777777778,0.957407407,0.951351351
7380, COORD, a9a8652e-b8f1-4ac9-b631-cc28270f510f,0.799999997,1.5,0.778062497,10,9.666666667,0.966666667,0.966666667
7560, COORD, a9a8652e-b8f1-4ac9-b631-cc28270f510f,0.799999997,1.5,0.778062497,10,9.666666667,0.966666667,0.966666667
7740, COORD, a9a8652e-b8f1-4ac9-b631-cc28270f510f,0.799999997,1.5,0.778062497,10,9.722222222,0.972222222,0.972222222
7920, COORD, a9a8652e-b8f1-4ac9-b631-cc28270f510f,0.799999997,1.5,0.778062497,10,9.666666667,0.966666667,0.966666667
8100, COORD, a9a8652e-b8f1-4ac9-b631-cc28270f510f,0.799999997,1.5,0.778062497,10,9.611111111,0.961111111,0.961111111
8280, COORD, a9a8652e-b8f1-4ac9-b631-cc28270f510f,0.799999997,1.5,0.778062497,10,9.666666667,0.966666667,0.966666667
8460, COORD, a9a8652e-b8f1-4ac9-b631-cc28270f510f,0.799999997,1.5,0.778062497,10,9.611111111,0.961111111,0.961111111
8640, COORD, a9a8652e-b8f1-4ac9-b631-cc28270f510f,0.799999997,1.5,0.778062497,10,9.666666667,0.966666667,0.966666667
8820, COORD, a9a8652e-b8f1-4ac9-b631-cc28270f510f,0.799999997,1.5,0.778062497,10,9.611111111,0.961111111,0.961111111
9000, COORD, a9a8652e-b8f1-4ac9-b631-cc28270f510f,0.799999997,1.5,0.778062497,10,9.555555556,0.955555556,0.955555556
9180, COORD, a9a8652e-b8f1-4ac9-b631-cc28270f510f,0.799999997,1.5,0.778062497,9.722222222,9.777777778,1.033333333,1.005714286
9360, COORD, a9a8652e-b8f1-4ac9-b631-cc28270f510f,0.799999997,1.5,0.778062497,10,9.833333333,0.983333333,0.983333333
9540, COORD, a9a8652e-b8f1-4ac9-b631-cc28270f510f,0.799999997,1.5,0.778062497,9.722222222,9.666666667,1.016666667,0.994285714
9720, COORD, a9a8652e-b8f1-4ac9-b631-cc28270f510f,0.799999997,1.5,0.778062497,10.27777778,9.777777778,0.957407407,0.951351351
9900, COORD, a9a8652e-b8f1-4ac9-b631-cc28270f510f,0.799999997,1.5,0.778062497,10.27777778,9.777777778,0.957407407,0.951351351
10080, COORD, a9a8652e-b8f1-4ac9-b631-cc28270f510f,0.799999997,1.5,0.778062497,10.27777778,9.666666667,0.946296296,0.940540541
10260, COORD, a9a8652e-b8f1-4ac9-b631-cc28270f510f,0.799999997,1.5,0.778062497,10,9.777777778,0.977777778,0.977777778
10440, COORD, a9a8652e-b8f1-4ac9-b631-cc28270f510f,0.799999997,1.5,0.778062497,10,9.777777778,0.977777778,0.977777778
10620, COORD, a9a8652e-b8f1-4ac9-b631-cc28270f510f,0.799999997,1.5,0.778062497,10,9.888888889,0.988888889,0.988888889
10800, COORD, a9a8652e-b8f1-4ac9-b631-cc28270f510f,0.799999997,1.5,0.778062497,10,9.722222222,0.972222222,0.972222222
10980, COORD, a9a8652e-b8f1-4ac9-b631-cc28270f510f,0.799999997,2,0.770749997,10,9.722222222,0.972222222,0.972222222
11160, COORD, a9a8652e-b8f1-4ac9-b631-cc28270f510f,0.799999997,2,0.770749997,10.27777778,9.833333333,0.962962963,0.956756757
11340, COORD, a9a8652e-b8f1-4ac9-b631-cc28270f510f,0.799999997,2,0.770749997,10,9.722222222,0.972222222,0.972222222
11520, COORD, a9a8652e-b8f1-4ac9-b631-cc28270f510f,0.799999997,2,0.770749997,10.27777778,9.666666667,0.946296296,0.940540541
11700, COORD, a9a8652e-b8f1-4ac9-b631-cc28270f510f,0.799999997,2,0.770749997,10.27777778,9.833333333,0.962962963,0.956756757
11880, COORD, a9a8652e-b8f1-4ac9-b631-cc28270f510f,0.799999997,2,0.770749997,10.27777778,9.722222222,0.953703704,0.945945946
12060, COORD, a9a8652e-b8f1-4ac9-b631-cc28270f510f,0.799999997,2,0.770749997,10,9.722222222,0.972222222,0.972222222
12240, COORD, a9a8652e-b8f1-4ac9-b631-cc28270f510f,0.799999997,2,0.770749997,10,9.833333333,0.983333333,0.983333333
12420, COORD, a9a8652e-b8f1-4ac9-b631-cc28270f510f,0.799999997,2,0.770749997,10,9.777777778,0.977777778,0.977777778
12600, COORD, a9a8652e-b8f1-4ac9-b631-cc28270f510f,0.799999997,2,0.770749997,10,9.777777778,0.977777778,0.977777778
12780, COORD, a9a8652e-b8f1-4ac9-b631-cc28270f510f,0.799999997,2,0.770749997,10,9.722222222,0.972222222,0.972222222
12960, COORD, a9a8652e-b8f1-4ac9-b631-cc28270f510f,0.799999997,2,0.770749997,10,9.777777778,0.977777778,0.977777778
13140, COORD, a9a8652e-b8f1-4ac9-b631-cc28270f510f,0.799999997,2,0.770749997,10,9.777777778,0.977777778,0.977777778
13320, COORD, a9a8652e-b8f1-4ac9-b631-cc28270f510f,0.799999997,2,0.770749997,10,9.777777778,0.977777778,0.977777778
13500, COORD, a9a8652e-b8f1-4ac9-b631-cc28270f510f,0.799999997,2,0.770749997,10.27777778,9.722222222,0.953703704,0.945945946
13680, COORD, a9a8652e-b8f1-4ac9-b631-cc28270f510f,0.799999997,2,0.770749997,10,9.833333333,0.983333333,0.983333333
13860, COORD, a9a8652e-b8f1-4ac9-b631-cc28270f510f,0.799999997,2,0.770749997,10,9.666666667,0.966666667,0.966666667
14040, COORD, a9a8652e-b8f1-4ac9-b631-cc28270f510f,0.799999997,2,0.770749997,10,9.777777778,0.977777778,0.977777778
14220, COORD, a9a8652e-b8f1-4ac9-b631-cc28270f510f,0.799999997,2,0.770749997,10,9.777777778,0.977777778,0.977777778
14400, COORD, a9a8652e-b8f1-4ac9-b631-cc28270f510f,0.799999997,2,0.770749997,10,9.666666667,0.966666667,0.966666667
14580, COORD, a9a8652e-b8f1-4ac9-b631-cc28270f510f,0.799999997,2.5,0.763437496,10,9.833333333,0.983333333,0.983333333
14760, COORD, a9a8652e-b8f1-4ac9-b631-cc28270f510f,0.799999997,2.5,0.763437496,10.27777778,9.833333333,0.964814815,0.956756757
14940, COORD, a9a8652e-b8f1-4ac9-b631-cc28270f510f,0.799999997,2.5,0.763437496,10.27777778,9.722222222,0.951851852,0.945945946
15120, COORD, a9a8652e-b8f1-4ac9-b631-cc28270f510f,0.799999997,2.5,0.763437496,10,9.777777778,0.977777778,0.977777778
15300, COORD, a9a8652e-b8f1-4ac9-b631-cc28270f510f,0.799999997,2.5,0.763437496,10.27777778,9.777777778,0.957407407,0.951351351
15480, COORD, a9a8652e-b8f1-4ac9-b631-cc28270f510f,0.799999997,2.5,0.763437496,10,9.722222222,0.972222222,0.972222222
15660, COORD, a9a8652e-b8f1-4ac9-b631-cc28270f510f,0.799999997,2.5,0.763437496,10,9.777777778,0.977777778,0.977777778
15840, COORD, a9a8652e-b8f1-4ac9-b631-cc28270f510f,0.799999997,2.5,0.763437496,10,9.722222222,0.972222222,0.972222222
16020, COORD, a9a8652e-b8f1-4ac9-b631-cc28270f510f,0.799999997,2.5,0.763437496,10,9.833333333,0.983333333,0.983333333
16200, COORD, a9a8652e-b8f1-4ac9-b631-cc28270f510f,0.799999997,2.5,0.763437496,10,9.722222222,0.972222222,0.972222222
16380, COORD, a9a8652e-b8f1-4ac9-b631-cc28270f510f,0.799999997,2.5,0.763437496,10.27777778,9.611111111,0.942592593,0.935135135
