time, type, dataflowid, value, cost, f, maxOutDataRate, currentOutDataRate, omega
180.0, COORD, 4c5cebb9-2832-404c-9625-ee04a4465c44, 0.8324999958276749, 1.0, 0.8178749956190586, 10.833333333333334, 6.555555555555555, 3.055555555555556, 
360.0, COORD, 4c5cebb9-2832-404c-9625-ee04a4465c44, 0.8324999958276749, 1.0, 0.8178749956190586, 15.0, 10.0, 5.166666666666666, 
540.0, COORD, 4c5cebb9-2832-404c-9625-ee04a4465c44, 0.8324999958276749, 1.0, 0.8178749956190586, 15.0, 10.0, 5.166666666666666, 
720.0, COORD, 4c5cebb9-2832-404c-9625-ee04a4465c44, 0.8324999958276749, 1.0, 0.8178749956190586, 15.333333333333334, 10.11111111111111, 5.166666666666666, 
900.0, COORD, 4c5cebb9-2832-404c-9625-ee04a4465c44, 0.8324999958276749, 1.0, 0.8178749956190586, 15.0, 10.0, 5.166666666666666, 
1080.0, COORD, 4c5cebb9-2832-404c-9625-ee04a4465c44, 0.8324999958276749, 1.0, 0.8178749956190586, 15.166666666666666, 10.11111111111111, 5.222222222222221, 
1260.0, COORD, 4c5cebb9-2832-404c-9625-ee04a4465c44, 0.8324999958276749, 1.0, 0.8178749956190586, 15.0, 10.0, 5.166666666666666, 
1440.0, COORD, 4c5cebb9-2832-404c-9625-ee04a4465c44, 0.8324999958276749, 1.0, 0.8178749956190586, 15.0, 10.055555555555555, 5.222222222222221, 
1620.0, COORD, 4c5cebb9-2832-404c-9625-ee04a4465c44, 0.8324999958276749, 1.0, 0.8178749956190586, 15.0, 10.055555555555555, 5.222222222222221, 
1800.0, COORD, 4c5cebb9-2832-404c-9625-ee04a4465c44, 0.8324999958276749, 1.0, 0.8178749956190586, 15.0, 10.0, 5.166666666666666, 
1980.0, COORD, 4c5cebb9-2832-404c-9625-ee04a4465c44, 0.8324999958276749, 1.0, 0.8178749956190586, 15.0, 10.11111111111111, 5.277777777777777, 
2160.0, COORD, 4c5cebb9-2832-404c-9625-ee04a4465c44, 0.8324999958276749, 1.0, 0.8178749956190586, 15.0, 10.055555555555555, 5.222222222222221, 
2340.0, COORD, 4c5cebb9-2832-404c-9625-ee04a4465c44, 0.8324999958276749, 1.0, 0.8178749956190586, 15.0, 10.0, 5.166666666666666, 
2520.0, COORD, 4c5cebb9-2832-404c-9625-ee04a4465c44, 0.8324999958276749, 1.0, 0.8178749956190586, 15.0, 10.055555555555555, 5.222222222222221, 
2700.0, COORD, 4c5cebb9-2832-404c-9625-ee04a4465c44, 0.8324999958276749, 1.0, 0.8178749956190586, 15.0, 10.0, 5.166666666666666, 
2880.0, COORD, 4c5cebb9-2832-404c-9625-ee04a4465c44, 0.8324999958276749, 1.0, 0.8178749956190586, 15.0, 10.0, 5.166666666666666, 
3060.0, COORD, 4c5cebb9-2832-404c-9625-ee04a4465c44, 0.8324999958276749, 1.0, 0.8178749956190586, 15.0, 10.055555555555555, 5.222222222222221, 
3240.0, COORD, 4c5cebb9-2832-404c-9625-ee04a4465c44, 0.8324999958276749, 1.0, 0.8178749956190586, 15.0, 10.0, 5.166666666666666, 
3420.0, COORD, 4c5cebb9-2832-404c-9625-ee04a4465c44, 0.8324999958276749, 1.0, 0.8178749956190586, 15.166666666666666, 10.055555555555555, 5.166666666666666, 
3600.0, COORD, 4c5cebb9-2832-404c-9625-ee04a4465c44, 0.8324999958276749, 1.0, 0.8178749956190586, 15.0, 10.0, 5.166666666666666, 
3780.0, COORD, 4c5cebb9-2832-404c-9625-ee04a4465c44, 0.8324999958276749, 2.0, 0.8032499954104424, 15.166666666666666, 10.055555555555555, 5.166666666666666, 
3960.0, COORD, 4c5cebb9-2832-404c-9625-ee04a4465c44, 0.8324999958276749, 2.0, 0.8032499954104424, 15.0, 10.0, 5.166666666666666, 
4140.0, COORD, 4c5cebb9-2832-404c-9625-ee04a4465c44, 0.8324999958276749, 2.0, 0.8032499954104424, 15.0, 10.0, 5.166666666666666, 
4320.0, COORD, 4c5cebb9-2832-404c-9625-ee04a4465c44, 0.8324999958276749, 2.0, 0.8032499954104424, 15.166666666666666, 10.055555555555555, 5.166666666666666, 
4500.0, COORD, 4c5cebb9-2832-404c-9625-ee04a4465c44, 0.8324999958276749, 2.0, 0.8032499954104424, 15.0, 10.0, 5.166666666666666, 
4680.0, COORD, 4c5cebb9-2832-404c-9625-ee04a4465c44, 0.8324999958276749, 2.0, 0.8032499954104424, 15.0, 10.055555555555555, 5.222222222222221, 
4860.0, COORD, 4c5cebb9-2832-404c-9625-ee04a4465c44, 0.8324999958276749, 2.0, 0.8032499954104424, 15.0, 10.0, 5.166666666666666, 
5040.0, COORD, 4c5cebb9-2832-404c-9625-ee04a4465c44, 0.8324999958276749, 2.0, 0.8032499954104424, 15.0, 10.055555555555555, 5.222222222222221, 
5220.0, COORD, 4c5cebb9-2832-404c-9625-ee04a4465c44, 0.8324999958276749, 2.0, 0.8032499954104424, 15.0, 10.0, 5.166666666666666, 
5400.0, COORD, 4c5cebb9-2832-404c-9625-ee04a4465c44, 0.8324999958276749, 2.0, 0.8032499954104424, 15.0, 10.055555555555555, 5.222222222222221, 
5580.0, COORD, 4c5cebb9-2832-404c-9625-ee04a4465c44, 0.8324999958276749, 2.0, 0.8032499954104424, 15.0, 10.0, 5.166666666666666, 
5760.0, COORD, 4c5cebb9-2832-404c-9625-ee04a4465c44, 0.8324999958276749, 2.0, 0.8032499954104424, 15.0, 10.0, 5.166666666666666, 
5940.0, COORD, 4c5cebb9-2832-404c-9625-ee04a4465c44, 0.8324999958276749, 2.0, 0.8032499954104424, 15.166666666666666, 10.055555555555555, 5.166666666666666, 
