time, type, dataflowid, value, cost, f, maxOutDataRate, currentOutDataRate, omega,,
6300, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,68.6399765,-0.171359675,146.3333333,110.6111111,0.760544218,0.755884586,0.260500192
6480, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,68.6399765,-0.171359675,153.5,110,0.720634921,0.716612378,0.260500192
6660, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,68.6399765,-0.171359675,153,110.6111111,0.725925926,0.722948439,0.260500192
6840, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,68.6399765,-0.171359675,146.1666667,110,0.757671958,0.752565564,0.260500192
7020, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,68.6399765,-0.171359675,150.5,110,0.735827664,0.73089701,0.260500192
7200, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,68.6399765,-0.171359675,149.3333333,110.6111111,0.74526833,0.740699405,0.260500192
7380, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,83.04011536,-0.381961709,150.8333333,110,0.7356387,0.729281768,0.140499035
7560, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,83.04011536,-0.381961709,147.5,110.6111111,0.753053666,0.749905838,0.140499035
7740, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,83.04011536,-0.381961709,142.3333333,110,0.77702192,0.772833724,0.140499035
7920, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,83.04011536,-0.381961709,150.3333333,110.6111111,0.740733182,0.735772358,0.140499035
8100, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,83.04011536,-0.381961709,147,110,0.755555556,0.74829932,0.140499035
8280, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,102.9601059,-0.673291574,149.1666667,110.6111111,0.744058957,0.741527002,-0.025500887
8460, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,102.9601059,-0.673291574,151.3333333,111.2222222,0.739901738,0.734948605,-0.025500887
8640, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,102.9601059,-0.673291574,151,111.2222222,0.741194255,0.736571008,-0.025500887
8820, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,102.9601059,-0.673291574,146.5,111.2222222,0.762301587,0.759196056,-0.025500887
9000, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,102.9601059,-0.673291574,146.5,110.6111111,0.762207105,0.755024649,-0.025500887
9180, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,102.9601059,-0.673291574,148.3333333,111.2222222,0.752940287,0.749812734,-0.025500887
9360, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,102.9601059,-0.673291574,153.3333333,111.8333333,0.733514739,0.729347826,-0.025500887
9540, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,102.9601059,-0.673291574,148.3333333,110.6111111,0.750453515,0.745692884,-0.025500887
9720, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,102.9601059,-0.673291574,144.6666667,110.6111111,0.769342404,0.764592934,-0.025500887
9900, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,102.9601059,-0.673291574,148,111.8333333,0.760831444,0.755630631,-0.025500887
10080, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,102.9601059,-0.673291574,148.6666667,110.6111111,0.746749811,0.744020927,-0.025500887
10260, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,102.9601059,-0.673291574,151.6666667,110.6111111,0.734535147,0.729304029,-0.025500887
10440, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,102.9601059,-0.673291574,150.3333333,111.8333333,0.748046107,0.743902439,-0.025500887
10620, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,102.9601059,-0.673291574,146.3333333,111.2222222,0.764153439,0.760060744,-0.025500887
