time, type, dataflowid, value, cost, f, maxOutDataRate, currentOutDataRate, omega,
180, COORD, f9c69dce-b794-4c14-a3f2-180af021d422,0.875,1,0.860375,11.66666667,6.555555556,3.047839506,0.561904762
360, COORD, f9c69dce-b794-4c14-a3f2-180af021d422,0.875,1,0.860375,15,10,5.166666667,0.666666667
540, COORD, f9c69dce-b794-4c14-a3f2-180af021d422,0.875,1,0.860375,15,10,5.166666667,0.666666667
720, COORD, f9c69dce-b794-4c14-a3f2-180af021d422,0.875,1,0.860375,15.66666667,10.11111111,5.163580247,0.645390071
900, COORD, f9c69dce-b794-4c14-a3f2-180af021d422,0.875,1,0.860375,15,10,5.166666667,0.666666667
1080, COORD, f9c69dce-b794-4c14-a3f2-180af021d422,0.875,1,0.860375,15.33333333,10.11111111,5.220679012,0.65942029
1260, COORD, f9c69dce-b794-4c14-a3f2-180af021d422,0.875,1,0.860375,15,10,5.166666667,0.666666667
1440, COORD, f9c69dce-b794-4c14-a3f2-180af021d422,0.875,1,0.860375,15,10.05555556,5.222222222,0.67037037
1620, COORD, f9c69dce-b794-4c14-a3f2-180af021d422,0.875,1,0.860375,15,10.05555556,5.222222222,0.67037037
1800, COORD, f9c69dce-b794-4c14-a3f2-180af021d422,0.875,1,0.860375,15,10,5.166666667,0.666666667
1980, COORD, f9c69dce-b794-4c14-a3f2-180af021d422,0.875,1,0.860375,15,10.11111111,5.277777778,0.674074074
2160, COORD, f9c69dce-b794-4c14-a3f2-180af021d422,0.875,1,0.860375,15,10.05555556,5.222222222,0.67037037
2340, COORD, f9c69dce-b794-4c14-a3f2-180af021d422,0.875,1,0.860375,15,10,5.166666667,0.666666667
2520, COORD, f9c69dce-b794-4c14-a3f2-180af021d422,0.875,1,0.860375,15,10.05555556,5.222222222,0.67037037
2700, COORD, f9c69dce-b794-4c14-a3f2-180af021d422,0.875,1,0.860375,15,10,5.166666667,0.666666667
2880, COORD, f9c69dce-b794-4c14-a3f2-180af021d422,0.875,1,0.860375,15,10,5.166666667,0.666666667
3060, COORD, f9c69dce-b794-4c14-a3f2-180af021d422,0.875,1,0.860375,15,10.05555556,5.222222222,0.67037037
3240, COORD, f9c69dce-b794-4c14-a3f2-180af021d422,0.875,1,0.860375,15,10,5.166666667,0.666666667
3420, COORD, f9c69dce-b794-4c14-a3f2-180af021d422,0.875,1,0.860375,15.33333333,10.05555556,5.165123457,0.655797101
3600, COORD, f9c69dce-b794-4c14-a3f2-180af021d422,0.875,1,0.860375,15,10,5.166666667,0.666666667
3780, COORD, f9c69dce-b794-4c14-a3f2-180af021d422,0.875,2,0.84575,15,10.05555556,5.168518519,0.67037037
3960, COORD, f9c69dce-b794-4c14-a3f2-180af021d422,0.875,2,0.84575,15,10,5.166666667,0.666666667
4140, COORD, f9c69dce-b794-4c14-a3f2-180af021d422,0.875,2,0.84575,15,10,5.166666667,0.666666667
4320, COORD, f9c69dce-b794-4c14-a3f2-180af021d422,0.875,2,0.84575,15.33333333,10.05555556,5.165123457,0.655797101
4500, COORD, f9c69dce-b794-4c14-a3f2-180af021d422,0.875,2,0.84575,15,6.944444444,3.722222222,0.462962963
4680, COORD, f9c69dce-b794-4c14-a3f2-180af021d422,0.875,4.63999939,0.807140008,13,14.5,7.286195286,1.115384615
