time, type, dataflowid, value, cost, f, maxOutDataRate, currentOutDataRate, omega,
180, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,1.5,0.8530625,38.5,12.05555556,0.191358025,0.313131313
360, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,1.5,0.8530625,61.16666667,18.33333333,0.311018051,0.29972752
540, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,1.5,0.8530625,61.83333333,18.33333333,0.3066259,0.296495957
720, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,1.5,0.8530625,68,18.55555556,0.288281058,0.272875817
900, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,1.5,0.8530625,63.5,18.33333333,0.298158361,0.288713911
1080, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,1.5,0.8530625,57.83333333,18.55555556,0.350534629,0.320845341
1260, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,1.5,0.8530625,62,18.33333333,0.302671898,0.295698925
1440, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,1.5,0.8530625,66.33333333,18.44444444,0.283298839,0.278056951
1620, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,1.5,0.8530625,63.33333333,18.44444444,0.303127284,0.29122807
1800, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,1.5,0.8530625,58.33333333,18.33333333,0.329656139,0.314285714
1980, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,1.5,0.8530625,61,18.55555556,0.329806455,0.304189435
2160, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,1.5,0.8530625,66.66666667,18.33333333,0.291345283,0.275
2340, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,1.5,0.8530625,64.66666667,18.22222222,0.288889081,0.281786942
2520, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,1.5,0.8530625,62.83333333,18.33333333,0.300294359,0.291777188
2700, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,1.5,0.8530625,61.16666667,18.38888889,0.312066608,0.300635786
2880, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,1.5,0.8530625,56.83333333,18.38888889,0.343285413,0.323558162
3060, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,1.5,0.8530625,56.83333333,18.44444444,0.340059753,0.324535679
3240, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,1.5,0.8530625,58.83333333,18.33333333,0.322909857,0.311614731
3420, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,1.5,0.8530625,60.16666667,18.44444444,0.323567561,0.306555863
3600, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,1.5,0.8530625,56.5,18.38888889,0.354584799,0.32546706
3780, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,3,0.831124999,60,18.44444444,0.318833233,0.307407407
3960, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,3,0.831124999,57.16666667,18.33333333,0.340966866,0.320699708
4140, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,3,0.831124999,58.83333333,18.33333333,0.334803577,0.311614731
4320, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,3,0.831124999,58.5,18.44444444,0.329948342,0.315289649
4500, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,3,0.831124999,56.83333333,18.38888889,0.343627893,0.323558162
4680, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,3,0.831124999,61,18.5,0.31565896,0.303278689
4860, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,3,0.831124999,60.83333333,18.33333333,0.310085156,0.301369863
5040, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,3,0.831124999,61.33333333,18.44444444,0.317061901,0.300724638
5220, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,3,0.831124999,59.33333333,18.33333333,0.31971109,0.308988764
5400, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,3,0.831124999,62.33333333,18.44444444,0.306422809,0.295900178
5580, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,3,0.831124999,62.33333333,18.33333333,0.310988123,0.294117647
5760, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,3,0.831124999,58.33333333,18.27777778,0.333967603,0.313333333
5940, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,3,0.831124999,57.5,18.27777778,0.339663699,0.317874396
6120, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,3,0.831124999,68.83333333,18.22222222,0.279115269,0.264729621
6300, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,3,0.831124999,59.33333333,18.38888889,0.317514359,0.309925094
6480, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,3,0.831124999,61.5,18.44444444,0.314528212,0.299909666
6660, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,3,0.831124999,58.16666667,18.44444444,0.337940232,0.317096466
6840, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,3,0.831124999,62.83333333,18.33333333,0.312716291,0.291777188
7020, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,3,0.831124999,61.33333333,18.33333333,0.324502966,0.298913043
7200, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,3,0.831124999,59.5,18.44444444,0.320513208,0.309990663
7380, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,4.5,0.809187499,60.66666667,18.38888889,0.311694652,0.303113553
7560, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,4.5,0.809187499,59.33333333,18.44444444,0.325470156,0.310861423
7740, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,4.5,0.809187499,63.16666667,18.33333333,0.319483524,0.290237467
7920, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,4.5,0.809187499,65.33333333,18.44444444,0.302854517,0.282312925
8100, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,4.5,0.809187499,62,18.33333333,0.304817285,0.295698925
8280, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,4.5,0.809187499,56.16666667,18.5,0.341124507,0.329376855
8460, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,4.5,0.809187499,57,18.55555556,0.344009851,0.325536062
8640, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,4.5,0.809187499,62.16666667,18.55555556,0.306076828,0.298480786
8820, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,4.5,0.809187499,63,18.5,0.309764991,0.293650794
9000, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,4.5,0.809187499,58.66666667,18.5,0.343915191,0.315340909
9180, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,4.5,0.809187499,60.66666667,18.5,0.315924966,0.304945055
9360, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,4.5,0.809187499,53.66666667,18.66666667,0.363691135,0.347826087
9540, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,4.5,0.809187499,58.66666667,18.44444444,0.349379373,0.314393939
9720, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,4.5,0.809187499,60.5,18.38888889,0.320934957,0.303948577
9900, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,4.5,0.809187499,58.66666667,18.61111111,0.335121639,0.317234848
10080, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,4.5,0.809187499,67.83333333,18.44444444,0.286866958,0.271908272
10260, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,4.5,0.809187499,60,18.5,0.319762592,0.308333333
10440, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,4.5,0.809187499,61.83333333,18.61111111,0.322668933,0.30098832
10620, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,4.5,0.809187499,59.33333333,18.5,0.325282587,0.311797753
10800, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,4.5,0.809187499,58.33333333,18.38888889,0.32477802,0.315238095
10980, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,6,0.787249999,60,18.5,0.316943431,0.308333333
11160, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,6,0.787249999,56.66666667,18.61111111,0.346898835,0.328431373
11340, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,6,0.787249999,62,18.44444444,0.315528548,0.297491039
11520, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,6,0.787249999,55.16666667,18.44444444,0.372117222,0.334340383
11700, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,6,0.787249999,59.83333333,18.55555556,0.332750946,0.310120706
11880, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,6,0.787249999,57,18.55555556,0.344972157,0.325536062
12060, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,6,0.787249999,63,18.5,0.303107724,0.293650794
12240, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,6,0.787249999,60,18.5,0.333860325,0.308333333
12420, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,6,0.787249999,60.66666667,18.61111111,0.343560513,0.306776557
12600, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,6,0.787249999,62.33333333,18.44444444,0.309126824,0.295900178
12780, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,6,0.787249999,60.16666667,18.44444444,0.325221143,0.306555863
12960, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,6,0.787249999,57.66666667,18.66666667,0.33832432,0.323699422
13140, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,6,0.787249999,62.33333333,18.44444444,0.307656739,0.295900178
13320, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,6,0.787249999,59,18.38888889,0.337817052,0.311676083
13500, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,6,0.787249999,62.33333333,18.66666667,0.314243826,0.299465241
13680, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,6,0.787249999,54.66666667,18.61111111,0.34990371,0.340447154
13860, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,6,0.787249999,57,18.44444444,0.340909466,0.323586745
14040, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,6,0.787249999,54.83333333,18.5,0.346876047,0.337386018
14220, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,6,0.787249999,60.5,18.5,0.317637894,0.305785124
14400, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,6,0.787249999,61.83333333,18.44444444,0.311675721,0.298292902
14580, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,7.5,0.765312498,56.83333333,18.55555556,0.337063774,0.326490714
14760, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,7.5,0.765312498,61,18.5,0.314919905,0.303278689
14940, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,7.5,0.765312498,59.16666667,18.55555556,0.334569086,0.313615023
15120, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,7.5,0.765312498,58.83333333,18.33333333,0.324794929,0.311614731
15300, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,7.5,0.765312498,61.66666667,18.61111111,0.313356134,0.301801802
15480, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,7.5,0.765312498,61.16666667,18.61111111,0.31005406,0.304268847
15660, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,7.5,0.765312498,60.16666667,18.44444444,0.315167985,0.306555863
15840, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,7.5,0.765312498,57.5,18.44444444,0.334974685,0.320772947
16020, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,7.5,0.765312498,55.83333333,18.55555556,0.345370811,0.332338308
16200, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,7.5,0.765312498,57.83333333,18.5,0.332678717,0.319884726
16380, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,7.5,0.765312498,64.16666667,18.44444444,0.298109114,0.287445887
16560, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,7.5,0.765312498,62.33333333,18.61111111,0.322487389,0.298573975
16740, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,7.5,0.765312498,60,18.61111111,0.327675698,0.310185185
16920, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,7.5,0.765312498,55.5,18.44444444,0.341781246,0.332332332
17100, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,7.5,0.765312498,56.16666667,18.5,0.354253983,0.329376855
17280, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,7.5,0.765312498,60.83333333,18.55555556,0.314900664,0.305022831
17460, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,7.5,0.765312498,61.66666667,18.38888889,0.310234097,0.298198198
17640, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,7.5,0.765312498,59.83333333,18.61111111,0.319058779,0.311049211
17820, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,7.5,0.765312498,57.66666667,18.5,0.330336923,0.320809249
18000, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,7.5,0.765312498,60.83333333,18.55555556,0.322477557,0.305022831
18180, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,9,0.743374998,62,18.5,0.312958563,0.298387097
18360, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,9,0.743374998,63.5,18.44444444,0.308595913,0.290463692
18540, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,9,0.743374998,58,18.72222222,0.344599141,0.322796935
18720, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,9,0.743374998,64,18.44444444,0.296878244,0.288194444
18900, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,9,0.743374998,55.33333333,18.44444444,0.344918122,0.333333333
19080, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,9,0.743374998,56.83333333,18.61111111,0.342305666,0.327468231
19260, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,9,0.743374998,59.16666667,18.38888889,0.323278546,0.310798122
19440, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,9,0.743374998,65.66666667,18.5,0.290835532,0.281725888
19620, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,9,0.743374998,63.33333333,18.66666667,0.303909593,0.294736842
19800, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,9,0.743374998,62.83333333,18.5,0.306443748,0.294429708
19980, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,9,0.743374998,57.5,18.44444444,0.339395775,0.320772947
20160, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,9,0.743374998,63.16666667,18.44444444,0.300596727,0.291996482
20340, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,9,0.743374998,57.16666667,18.55555556,0.341333213,0.324586978
20520, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,9,0.743374998,63.66666667,18.5,0.304721164,0.290575916
20700, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,9,0.743374998,64.83333333,18.44444444,0.291500189,0.284490146
20880, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,9,0.743374998,61.5,18.61111111,0.313939172,0.302619693
21060, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,9,0.743374998,61.66666667,18.44444444,0.315671697,0.299099099
21240, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,9,0.743374998,60.33333333,18.5,0.316708667,0.306629834
21420, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,9,0.743374998,57.83333333,18.5,0.335755258,0.319884726
21600, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,9,0.743374998,59.83333333,18.66666667,0.322351349,0.311977716
21780, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,10.5,0.721437498,64.5,18.5,0.295856196,0.286821705
21960, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,10.5,0.721437498,67.83333333,18.33333333,0.281454214,0.27027027
22140, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,10.5,0.721437498,64.16666667,18.66666667,0.302373909,0.290909091
22320, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,10.5,0.721437498,57,18.44444444,0.337988901,0.323586745
22500, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,10.5,0.721437498,58.5,18.44444444,0.330542532,0.315289649
22680, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,10.5,0.721437498,62,18.72222222,0.311273517,0.301971326
22860, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,10.5,0.721437498,60.16666667,18.55555556,0.323249454,0.308402585
23040, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,10.5,0.721437498,60.83333333,18.38888889,0.315284826,0.302283105
23220, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,10.5,0.721437498,62.83333333,18.55555556,0.323386229,0.295313882
23400, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,10.5,0.721437498,62.16666667,18.5,0.306459392,0.297587131
23580, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,10.5,0.721437498,63.33333333,18.5,0.307920981,0.292105263
23760, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,10.5,0.721437498,58,18.55555556,0.341964368,0.319923372
23940, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,10.5,0.721437498,64.66666667,18.44444444,0.292087332,0.285223368
24120, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,10.5,0.721437498,65.5,18.61111111,0.29802736,0.284139101
24300, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,10.5,0.721437498,58.5,18.33333333,0.3277806,0.313390313
24480, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,10.5,0.721437498,61,18.61111111,0.332070803,0.305100182
24660, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,10.5,0.721437498,56.83333333,18.61111111,0.344864021,0.327468231
24840, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,10.5,0.721437498,62.16666667,18.38888889,0.327046934,0.295799821
25020, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,10.5,0.721437498,61.66666667,18.5,0.312623958,0.3
25200, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,10.5,0.721437498,56.16666667,18.55555556,0.345781448,0.330365974
25380, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,12,0.699499997,57.33333333,18.5,0.332127082,0.322674419
25560, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,12,0.699499997,55.83333333,18.38888889,0.343604216,0.329353234
25740, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,12,0.699499997,65.16666667,18.61111111,0.295887308,0.285592498
25920, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,12,0.699499997,57.66666667,18.61111111,0.36348056,0.322736031
26100, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,12,0.699499997,52.33333333,18.44444444,0.368027506,0.352441614
26280, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,12,0.699499997,55.5,18.5,0.348149469,0.333333333
26460, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,12,0.699499997,56.5,18.55555556,0.346316527,0.328416912
26640, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,12,0.699499997,63.33333333,18.38888889,0.300657824,0.290350877
26820, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,12,0.699499997,63,18.61111111,0.303345237,0.295414462
27000, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,12,0.699499997,61.33333333,18.5,0.317034956,0.301630435
27180, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,12,0.699499997,59,18.55555556,0.326108086,0.314500942
27360, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,12,0.699499997,56,18.5,0.347144246,0.330357143
27540, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,12,0.699499997,61.66666667,18.44444444,0.312846985,0.299099099
27720, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,12,0.699499997,65.83333333,18.72222222,0.295945401,0.284388186
27900, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,12,0.699499997,63.16666667,18.44444444,0.308372274,0.291996482
28080, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,12,0.699499997,64.16666667,18.44444444,0.302720946,0.287445887
28260, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,12,0.699499997,66,18.61111111,0.295016985,0.281986532
28440, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,12,0.699499997,56.5,18.38888889,0.340327996,0.32546706
28620, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,12,0.699499997,59.16666667,18.5,0.323809809,0.312676056
28800, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,12,0.699499997,59.66666667,18.66666667,0.333323995,0.312849162
28980, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,13.5,0.677562497,56.33333333,18.5,0.354099606,0.328402367
29160, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,13.5,0.677562497,57.83333333,18.44444444,0.344313493,0.318924111
29340, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,13.5,0.677562497,60.33333333,18.44444444,0.327202474,0.305709024
29520, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,13.5,0.677562497,58.83333333,18.55555556,0.331940532,0.315391879
29700, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,13.5,0.677562497,57.5,18.5,0.347417389,0.32173913
29880, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,13.5,0.677562497,60.33333333,18.44444444,0.317490918,0.305709024
30060, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,13.5,0.677562497,62,18.61111111,0.310159006,0.300179211
30240, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,13.5,0.677562497,62.66666667,18.44444444,0.300260549,0.294326241
30420, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,13.5,0.677562497,58.5,18.5,0.335061095,0.316239316
30600, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,13.5,0.677562497,56,18.5,0.35198805,0.330357143
30780, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,13.5,0.677562497,59.5,18.66666667,0.334854862,0.31372549
30960, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,13.5,0.677562497,59.83333333,18.5,0.323280555,0.309192201
31140, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,13.5,0.677562497,57.33333333,18.33333333,0.334016371,0.319767442
31320, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,13.5,0.677562497,58.66666667,18.66666667,0.329515783,0.318181818
31500, COORD, 36b2314d-f489-448e-bd98-f44f8412f172,0.875,13.5,0.677562497,58,18.44444444,0.338876709,0.318007663
