time, type, dataflowid, value, cost, f, maxOutDataRate, currentOutDataRate, omega,,
7920, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.875,28.5,0.458187494,76,50.27777778,25.44312169,0.661549708,-0.175145839
8100, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.875,28.5,0.458187494,77.33333333,50,25.16258818,0.646551724,-0.18625695
8280, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.875,28.5,0.458187494,77.33333333,50.27777778,25.16424162,0.650143678,-0.18625695
8460, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.875,28.5,0.458187494,80,50.55555556,25.71263228,0.631944444,-0.208479173
8640, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.875,28.5,0.458187494,76,50.55555556,25.72089947,0.665204678,-0.175145839
8820, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.875,28.5,0.458187494,72,50.55555556,25.4533179,0.702160494,-0.141812506
9000, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.875,28.5,0.458187494,72,50.27777778,25.17554012,0.698302469,-0.141812506
9180, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.875,28.5,0.458187494,72,50.55555556,19.86232363,0.702160494,-0.141812506
9360, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.875,28.5,0.458187494,73.33333333,50.83333333,17.63348765,0.693181818,-0.152923617
9540, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.875,28.5,0.458187494,70.66666667,50.27777778,17.31095679,0.711477987,-0.130701395
9720, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.875,28.5,0.458187494,74.66666667,50.27777778,17.08925816,0.673363095,-0.164034728
9900, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.875,28.5,0.458187494,81.33333333,50.83333333,19.84099427,0.625,-0.219590284
10080, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.875,28.5,0.458187494,73.33333333,50.27777778,25.17250882,0.685606061,-0.152923617
10260, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.875,28.5,0.458187494,72,50.27777778,25.45138889,0.698302469,-0.141812506
10440, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.875,28.5,0.458187494,72,50.83333333,26.00694444,0.706018519,-0.141812506
10620, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.875,28.5,0.458187494,80,50.55555556,25.43650794,0.631944444,-0.208479173
10800, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.875,28.5,0.458187494,77.33333333,50.27777778,25.16424162,0.650143678,-0.18625695
10980, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.875,38,0.319249992,74.66666667,50.55555556,25.1716821,0.677083333,-0.30297223
11160, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.875,38,0.319249992,81.33333333,50.55555556,25.4337522,0.621584699,-0.358527786
11340, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.875,38,0.319249992,73.33333333,50.27777778,25.44863316,0.685606061,-0.291861119
11520, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.875,38,0.319249992,72,50.55555556,25.72916667,0.702160494,-0.280750008
11700, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.875,38,0.319249992,73.33333333,50.55555556,25.4502866,0.689393939,-0.291861119
11880, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.875,38,0.319249992,76,50.55555556,25.16865079,0.665204678,-0.314083341
12060, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.875,38,0.319249992,78.66666667,50.27777778,25.16176146,0.639124294,-0.336305563
12240, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.875,38,0.319249992,73.33333333,50.55555556,25.4502866,0.689393939,-0.291861119
12420, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.875,38,0.319249992,72,50.83333333,26.00694444,0.706018519,-0.280750008
12600, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.875,38,0.319249992,72,50.27777778,25.45138889,0.698302469,-0.280750008
12780, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.875,38,0.319249992,73.33333333,50.27777778,25.17250882,0.685606061,-0.291861119
12960, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.875,38,0.319249992,72,50.83333333,25.17939815,0.706018519,-0.280750008
13140, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.875,38,0.319249992,73.33333333,50.27777778,25.17250882,0.685606061,-0.291861119
13320, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.875,38,0.319249992,80,50.27777778,25.4348545,0.628472222,-0.347416675
13500, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.875,38,0.319249992,76,50.83333333,25.99867725,0.668859649,-0.314083341
13680, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.875,38,0.319249992,72,50.55555556,25.4533179,0.702160494,-0.280750008
