time, type, dataflowid, value, cost, f, maxOutDataRate, currentOutDataRate, omega,
180, COORD, d935eeba-903b-44a5-a587-d8718f16642e,0.832499996,0.479999989,0.825479996,4.666666667,3.166666667,0.435185185,0.678571429
360, COORD, d935eeba-903b-44a5-a587-d8718f16642e,0.832499996,0.479999989,0.825479996,6,5,0.833333333,0.833333333
540, COORD, d935eeba-903b-44a5-a587-d8718f16642e,0.832499996,0.479999989,0.825479996,6,5,0.833333333,0.833333333
720, COORD, d935eeba-903b-44a5-a587-d8718f16642e,0.832499996,0.479999989,0.825479996,6,5.111111111,0.851851852,0.851851852
900, COORD, d935eeba-903b-44a5-a587-d8718f16642e,0.832499996,0.479999989,0.825479996,6,5,0.833333333,0.833333333
1080, COORD, d935eeba-903b-44a5-a587-d8718f16642e,0.832499996,0.479999989,0.825479996,6.166666667,5.055555556,0.827160494,0.81981982
1260, COORD, d935eeba-903b-44a5-a587-d8718f16642e,0.832499996,0.479999989,0.825479996,6,5,0.833333333,0.833333333
1440, COORD, d935eeba-903b-44a5-a587-d8718f16642e,0.832499996,0.479999989,0.825479996,6.166666667,5,0.817901235,0.810810811
1620, COORD, d935eeba-903b-44a5-a587-d8718f16642e,0.832499996,0.479999989,0.825479996,6.166666667,5,0.817901235,0.810810811
1800, COORD, d935eeba-903b-44a5-a587-d8718f16642e,0.832499996,0.479999989,0.825479996,6,5,0.833333333,0.833333333
1980, COORD, d935eeba-903b-44a5-a587-d8718f16642e,0.832499996,0.479999989,0.825479996,6,5,0.833333333,0.833333333
2160, COORD, d935eeba-903b-44a5-a587-d8718f16642e,0.832499996,0.479999989,0.825479996,6.166666667,5,0.817901235,0.810810811
2340, COORD, d935eeba-903b-44a5-a587-d8718f16642e,0.832499996,0.479999989,0.825479996,6,5,0.833333333,0.833333333
2520, COORD, d935eeba-903b-44a5-a587-d8718f16642e,0.832499996,0.479999989,0.825479996,6,5.055555556,0.842592593,0.842592593
2700, COORD, d935eeba-903b-44a5-a587-d8718f16642e,0.832499996,0.479999989,0.825479996,6,5,0.833333333,0.833333333
2880, COORD, d935eeba-903b-44a5-a587-d8718f16642e,0.832499996,0.479999989,0.825479996,6,5,0.833333333,0.833333333
3060, COORD, d935eeba-903b-44a5-a587-d8718f16642e,0.832499996,0.479999989,0.825479996,6,5.055555556,0.842592593,0.842592593
3240, COORD, d935eeba-903b-44a5-a587-d8718f16642e,0.832499996,0.479999989,0.825479996,6,5,0.833333333,0.833333333
3420, COORD, d935eeba-903b-44a5-a587-d8718f16642e,0.832499996,0.479999989,0.825479996,6,5,0.833333333,0.833333333
3600, COORD, d935eeba-903b-44a5-a587-d8718f16642e,0.832499996,0.479999989,0.825479996,6,5,0.833333333,0.833333333
3780, COORD, d935eeba-903b-44a5-a587-d8718f16642e,0.832499996,0.959999979,0.818459996,6,5.055555556,0.842592593,0.842592593
3960, COORD, d935eeba-903b-44a5-a587-d8718f16642e,0.832499996,0.959999979,0.818459996,6,5,0.833333333,0.833333333
4140, COORD, d935eeba-903b-44a5-a587-d8718f16642e,0.832499996,0.959999979,0.818459996,6,5,0.833333333,0.833333333
4320, COORD, d935eeba-903b-44a5-a587-d8718f16642e,0.832499996,0.959999979,0.818459996,6.166666667,5,0.817901235,0.810810811
4500, COORD, d935eeba-903b-44a5-a587-d8718f16642e,0.832499996,0.959999979,0.818459996,6,5,0.833333333,0.833333333
4680, COORD, d935eeba-903b-44a5-a587-d8718f16642e,0.832499996,0.959999979,0.818459996,6.166666667,5.055555556,0.824074074,0.81981982
4860, COORD, d935eeba-903b-44a5-a587-d8718f16642e,0.832499996,0.959999979,0.818459996,6,5,0.833333333,0.833333333
5040, COORD, d935eeba-903b-44a5-a587-d8718f16642e,0.832499996,0.959999979,0.818459996,6,5,0.833333333,0.833333333
5220, COORD, d935eeba-903b-44a5-a587-d8718f16642e,0.832499996,0.959999979,0.818459996,6,5,0.833333333,0.833333333
5400, COORD, d935eeba-903b-44a5-a587-d8718f16642e,0.832499996,0.959999979,0.818459996,6,5.055555556,0.842592593,0.842592593
5580, COORD, d935eeba-903b-44a5-a587-d8718f16642e,0.832499996,0.959999979,0.818459996,6,5,0.833333333,0.833333333
5760, COORD, d935eeba-903b-44a5-a587-d8718f16642e,0.832499996,0.959999979,0.818459996,6,5,0.833333333,0.833333333
5940, COORD, d935eeba-903b-44a5-a587-d8718f16642e,0.832499996,0.959999979,0.818459996,6,5,0.833333333,0.833333333
6120, COORD, d935eeba-903b-44a5-a587-d8718f16642e,0.832499996,0.959999979,0.818459996,6,5,0.833333333,0.833333333
6300, COORD, d935eeba-903b-44a5-a587-d8718f16642e,0.832499996,0.959999979,0.818459996,6,5.055555556,0.842592593,0.842592593
6480, COORD, d935eeba-903b-44a5-a587-d8718f16642e,0.832499996,0.959999979,0.818459996,6,5,0.833333333,0.833333333
6660, COORD, d935eeba-903b-44a5-a587-d8718f16642e,0.832499996,0.959999979,0.818459996,6.166666667,5.055555556,0.824074074,0.81981982
6840, COORD, d935eeba-903b-44a5-a587-d8718f16642e,0.832499996,0.959999979,0.818459996,6,5,0.833333333,0.833333333
7020, COORD, d935eeba-903b-44a5-a587-d8718f16642e,0.832499996,0.959999979,0.818459996,6,5,0.833333333,0.833333333
7200, COORD, d935eeba-903b-44a5-a587-d8718f16642e,0.832499996,0.959999979,0.818459996,6.166666667,5,0.817901235,0.810810811
7380, COORD, d935eeba-903b-44a5-a587-d8718f16642e,0.832499996,1.439999938,0.811439996,6,5,0.833333333,0.833333333
7560, COORD, d935eeba-903b-44a5-a587-d8718f16642e,0.832499996,1.439999938,0.811439996,6,5,0.833333333,0.833333333
7740, COORD, d935eeba-903b-44a5-a587-d8718f16642e,0.832499996,1.439999938,0.811439996,6,5,0.833333333,0.833333333
7920, COORD, d935eeba-903b-44a5-a587-d8718f16642e,0.832499996,1.439999938,0.811439996,6,5.055555556,0.842592593,0.842592593
8100, COORD, d935eeba-903b-44a5-a587-d8718f16642e,0.832499996,1.439999938,0.811439996,6,5,0.833333333,0.833333333
8280, COORD, d935eeba-903b-44a5-a587-d8718f16642e,0.832499996,1.439999938,0.811439996,6,5,0.833333333,0.833333333
8460, COORD, d935eeba-903b-44a5-a587-d8718f16642e,0.832499996,1.439999938,0.811439996,6,5,0.833333333,0.833333333
8640, COORD, d935eeba-903b-44a5-a587-d8718f16642e,0.832499996,1.439999938,0.811439996,6,5,0.833333333,0.833333333
8820, COORD, d935eeba-903b-44a5-a587-d8718f16642e,0.832499996,1.439999938,0.811439996,6,5.055555556,0.842592593,0.842592593
9000, COORD, d935eeba-903b-44a5-a587-d8718f16642e,0.832499996,1.439999938,0.811439996,6,4.944444444,0.824074074,0.824074074
9180, COORD, d935eeba-903b-44a5-a587-d8718f16642e,0.832499996,1.439999938,0.811439996,5.833333333,5,0.87962963,0.857142857
9360, COORD, d935eeba-903b-44a5-a587-d8718f16642e,0.832499996,1.439999938,0.811439996,6,5.111111111,0.851851852,0.851851852
9540, COORD, d935eeba-903b-44a5-a587-d8718f16642e,0.832499996,1.439999938,0.811439996,5.833333333,5,0.87962963,0.857142857
9720, COORD, d935eeba-903b-44a5-a587-d8718f16642e,0.832499996,1.439999938,0.811439996,6.166666667,5,0.817901235,0.810810811
9900, COORD, d935eeba-903b-44a5-a587-d8718f16642e,0.832499996,1.439999938,0.811439996,6.166666667,5.055555556,0.827160494,0.81981982
10080, COORD, d935eeba-903b-44a5-a587-d8718f16642e,0.832499996,1.439999938,0.811439996,6.166666667,5,0.817901235,0.810810811
10260, COORD, d935eeba-903b-44a5-a587-d8718f16642e,0.832499996,1.439999938,0.811439996,6,5,0.833333333,0.833333333
10440, COORD, d935eeba-903b-44a5-a587-d8718f16642e,0.832499996,1.439999938,0.811439996,6,5.111111111,0.851851852,0.851851852
10620, COORD, d935eeba-903b-44a5-a587-d8718f16642e,0.832499996,1.439999938,0.811439996,6,5.055555556,0.842592593,0.842592593
10800, COORD, d935eeba-903b-44a5-a587-d8718f16642e,0.832499996,1.439999938,0.811439996,6,5,0.833333333,0.833333333
10980, COORD, d935eeba-903b-44a5-a587-d8718f16642e,0.832499996,1.919999957,0.804419996,6,5.111111111,0.851851852,0.851851852
11160, COORD, d935eeba-903b-44a5-a587-d8718f16642e,0.832499996,1.919999957,0.804419996,6.166666667,5.055555556,0.827160494,0.81981982
11340, COORD, d935eeba-903b-44a5-a587-d8718f16642e,0.832499996,1.919999957,0.804419996,6,5,0.833333333,0.833333333
11520, COORD, d935eeba-903b-44a5-a587-d8718f16642e,0.832499996,1.919999957,0.804419996,6.166666667,5.055555556,0.827160494,0.81981982
11700, COORD, d935eeba-903b-44a5-a587-d8718f16642e,0.832499996,1.919999957,0.804419996,6.166666667,5.055555556,0.827160494,0.81981982
11880, COORD, d935eeba-903b-44a5-a587-d8718f16642e,0.832499996,1.919999957,0.804419996,6.166666667,5.055555556,0.827160494,0.81981982
