time, type, dataflowid, value, cost, f, maxOutDataRate, currentOutDataRate, omega,
180, COORD, 8d4599cc-83a9-49c6-b5e9-672bba0ff93a,0.875,0.5,0.8676875,2.833333333,2.166666667,0.259259259,0.764705882
360, COORD, 8d4599cc-83a9-49c6-b5e9-672bba0ff93a,0.875,0.5,0.8676875,3,2.833333333,0.472222222,0.944444444
540, COORD, 8d4599cc-83a9-49c6-b5e9-672bba0ff93a,0.875,0.5,0.8676875,3,2.833333333,0.472222222,0.944444444
720, COORD, 8d4599cc-83a9-49c6-b5e9-672bba0ff93a,0.875,0.5,0.8676875,3,2.944444444,0.490740741,0.981481481
900, COORD, 8d4599cc-83a9-49c6-b5e9-672bba0ff93a,0.875,0.5,0.8676875,3,2.833333333,0.472222222,0.944444444
1080, COORD, 8d4599cc-83a9-49c6-b5e9-672bba0ff93a,0.875,0.5,0.8676875,3,2.888888889,0.481481481,0.962962963
1260, COORD, 8d4599cc-83a9-49c6-b5e9-672bba0ff93a,0.875,0.5,0.8676875,3,2.833333333,0.472222222,0.944444444
1440, COORD, 8d4599cc-83a9-49c6-b5e9-672bba0ff93a,0.924999997,0.5,0.917687497,5,3.166666667,1.666666667,0.633333333
1620, COORD, 8d4599cc-83a9-49c6-b5e9-672bba0ff93a,0.924999997,0.5,0.917687497,5,3.388888889,1.888888889,0.677777778
1800, COORD, 8d4599cc-83a9-49c6-b5e9-672bba0ff93a,0.924999997,0.5,0.917687497,5,3.333333333,1.833333333,0.666666667
1980, COORD, 8d4599cc-83a9-49c6-b5e9-672bba0ff93a,0.924999997,0.5,0.917687497,5,3.388888889,1.888888889,0.677777778
2160, COORD, 8d4599cc-83a9-49c6-b5e9-672bba0ff93a,0.924999997,0.5,0.917687497,5,3.333333333,1.833333333,0.666666667
2340, COORD, 8d4599cc-83a9-49c6-b5e9-672bba0ff93a,0.924999997,0.5,0.917687497,5,3.277777778,1.827777778,0.655555556
2520, COORD, 8d4599cc-83a9-49c6-b5e9-672bba0ff93a,0.924999997,0.5,0.917687497,5,3.333333333,1.833333333,0.666666667
