time, type, dataflowid, value, cost, f, maxOutDataRate, currentOutDataRate, omega
180.0, COORD, e9760e62-aa22-4615-9c1d-e9fd675f153a, 0.9500000029802322, 1.0, 0.9475000031292439, 13.333333333333334, 6.555555555555555, 0.3078703703703704, 
360.0, COORD, e9760e62-aa22-4615-9c1d-e9fd675f153a, 0.9500000029802322, 1.0, 0.9475000031292439, 16.444444444444443, 10.0, 0.7060185185185184, 
540.0, COORD, e9760e62-aa22-4615-9c1d-e9fd675f153a, 0.9500000029802322, 1.0, 0.9475000031292439, 18.666666666666668, 10.0, 0.6134259259259259, 
720.0, COORD, e9760e62-aa22-4615-9c1d-e9fd675f153a, 0.9500000029802322, 1.0, 0.9475000031292439, 15.11111111111111, 10.11111111111111, 0.8159722222222221, 
900.0, COORD, e9760e62-aa22-4615-9c1d-e9fd675f153a, 0.9500000029802322, 1.0, 0.9475000031292439, 16.0, 10.0, 0.7407407407407407, 
1080.0, COORD, e9760e62-aa22-4615-9c1d-e9fd675f153a, 0.9500000029802322, 1.0, 0.9475000031292439, 17.333333333333332, 10.11111111111111, 0.7118055555555556, 
1260.0, COORD, e9760e62-aa22-4615-9c1d-e9fd675f153a, 0.9500000029802322, 1.0, 0.9475000031292439, 16.444444444444443, 10.0, 1.1805555555555558, 
1440.0, COORD, e9760e62-aa22-4615-9c1d-e9fd675f153a, 0.9500000029802322, 1.0, 0.9475000031292439, 16.0, 10.055555555555555, 0.6747685185185186, 
1620.0, COORD, e9760e62-aa22-4615-9c1d-e9fd675f153a, 0.9500000029802322, 1.0, 0.9475000031292439, 14.666666666666666, 10.055555555555555, 1.3263888888888888, 
1800.0, COORD, e9760e62-aa22-4615-9c1d-e9fd675f153a, 0.9500000029802322, 1.0, 0.9475000031292439, 15.555555555555555, 8.11111111111111, 1.3680555555555554, 
1980.0, COORD, e9760e62-aa22-4615-9c1d-e9fd675f153a, 0.9500000029802322, 1.0, 0.9475000031292439, 16.88888888888889, 8.11111111111111, 0.5844907407407408, 
2160.0, COORD, e9760e62-aa22-4615-9c1d-e9fd675f153a, 0.9500000029802322, 1.0, 0.9475000031292439, 16.0, 9.11111111111111, 0.6620370370370369, 
2340.0, COORD, e9760e62-aa22-4615-9c1d-e9fd675f153a, 0.9500000029802322, 1.0, 0.9475000031292439, 17.333333333333332, 8.944444444444445, 0.646412037037037, 
2520.0, COORD, e9760e62-aa22-4615-9c1d-e9fd675f153a, 0.9500000029802322, 1.0, 0.9475000031292439, 15.555555555555555, 10.055555555555555, 0.7546296296296297, 
2700.0, COORD, e9760e62-aa22-4615-9c1d-e9fd675f153a, 0.9500000029802322, 1.0, 0.9475000031292439, 17.333333333333332, 10.0, 0.7118055555555556, 
