time, type, dataflowid, value, cost, f, maxOutDataRate, currentOutDataRate, omega,
180, COORD, 88af4ad7-cafd-41e1-bbf8-0e6b18504011,0.875,0.5,0.8676875,10.16666667,4.222222222,0.255555556,0.415300546
360, COORD, 88af4ad7-cafd-41e1-bbf8-0e6b18504011,0.875,0.5,0.8676875,15,6.666666667,0.444444444,0.444444444
540, COORD, 88af4ad7-cafd-41e1-bbf8-0e6b18504011,0.875,0.5,0.8676875,15,6.666666667,0.444444444,0.444444444
720, COORD, 88af4ad7-cafd-41e1-bbf8-0e6b18504011,0.875,0.5,0.8676875,15,6.5,0.433333333,0.433333333
900, COORD, 88af4ad7-cafd-41e1-bbf8-0e6b18504011,0.875,0.5,0.8676875,15,6.388888889,0.425925926,0.425925926
1080, COORD, 88af4ad7-cafd-41e1-bbf8-0e6b18504011,0.875,0.5,0.8676875,15.16666667,6.777777778,0.44691358,0.446886447
1260, COORD, 88af4ad7-cafd-41e1-bbf8-0e6b18504011,0.875,0.5,0.8676875,15,6.5,0.433333333,0.433333333
1440, COORD, 88af4ad7-cafd-41e1-bbf8-0e6b18504011,0.875,0.5,0.8676875,15.16666667,6.5,0.429012346,0.428571429
1620, COORD, 88af4ad7-cafd-41e1-bbf8-0e6b18504011,0.875,0.5,0.8676875,15.16666667,6.666666667,0.440123457,0.43956044
1800, COORD, 88af4ad7-cafd-41e1-bbf8-0e6b18504011,0.875,0.5,0.8676875,15,6.666666667,0.444444444,0.444444444
1980, COORD, 88af4ad7-cafd-41e1-bbf8-0e6b18504011,0.875,0.5,0.8676875,15.33333333,6.777777778,0.442592593,0.442028986
2160, COORD, 88af4ad7-cafd-41e1-bbf8-0e6b18504011,0.875,0.5,0.8676875,15.16666667,6.722222222,0.443209877,0.443223443
2340, COORD, 88af4ad7-cafd-41e1-bbf8-0e6b18504011,0.875,0.5,0.8676875,15,6.722222222,0.448148148,0.448148148
2520, COORD, 88af4ad7-cafd-41e1-bbf8-0e6b18504011,0.875,0.5,0.8676875,15,6.777777778,0.451851852,0.451851852
2700, COORD, 88af4ad7-cafd-41e1-bbf8-0e6b18504011,0.875,0.5,0.8676875,15,6.611111111,0.440740741,0.440740741
2880, COORD, 88af4ad7-cafd-41e1-bbf8-0e6b18504011,0.875,0.5,0.8676875,15,6.666666667,0.444444444,0.444444444
3060, COORD, 88af4ad7-cafd-41e1-bbf8-0e6b18504011,0.875,0.5,0.8676875,15.16666667,6.444444444,0.425308642,0.424908425
3240, COORD, 88af4ad7-cafd-41e1-bbf8-0e6b18504011,0.875,0.5,0.8676875,15,6,0.4,0.4
3420, COORD, 88af4ad7-cafd-41e1-bbf8-0e6b18504011,0.875,0.5,0.8676875,15,6.555555556,0.437037037,0.437037037
