time, type, dataflowid, value, cost, f, maxOutDataRate, currentOutDataRate, omega,
180, COORD, 6db92896-bf5f-4a89-8bfa-c5ad3ae3e8f3,0.832499996,14.39999008,0.621900138,54,47.55555556,18.84499314,0.880658436
360, COORD, 6db92896-bf5f-4a89-8bfa-c5ad3ae3e8f3,0.832499996,14.39999008,0.621900138,72,66.66666667,26.94444444,0.925925926
540, COORD, 6db92896-bf5f-4a89-8bfa-c5ad3ae3e8f3,0.832499996,14.39999008,0.621900138,78,66.66666667,26.92386831,0.854700855
720, COORD, 6db92896-bf5f-4a89-8bfa-c5ad3ae3e8f3,0.832499996,14.39999008,0.621900138,74,67.55555556,26.9430727,0.912912913
900, COORD, 6db92896-bf5f-4a89-8bfa-c5ad3ae3e8f3,0.832499996,14.39999008,0.621900138,75,68.11111111,28.37860082,0.908148148
1080, COORD, 6db92896-bf5f-4a89-8bfa-c5ad3ae3e8f3,0.832499996,14.39999008,0.621900138,76,72.44444444,32.26680384,0.953216374
1260, COORD, 6db92896-bf5f-4a89-8bfa-c5ad3ae3e8f3,0.832499996,14.39999008,0.621900138,72,74.66666667,34.94444444,1.037037037
1440, COORD, 6db92896-bf5f-4a89-8bfa-c5ad3ae3e8f3,0.832499996,14.39999008,0.621900138,78,79,39.25720165,1.012820513
1620, COORD, 6db92896-bf5f-4a89-8bfa-c5ad3ae3e8f3,0.832499996,14.39999008,0.621900138,72,80.33333333,40.61111111,1.115740741
1800, COORD, 6db92896-bf5f-4a89-8bfa-c5ad3ae3e8f3,0.832499996,14.39999008,0.621900138,78,80,40.25720165,1.025641026
1980, COORD, 6db92896-bf5f-4a89-8bfa-c5ad3ae3e8f3,0.832499996,14.39999008,0.621900138,72,80.88888889,41.16666667,1.12345679
2160, COORD, 6db92896-bf5f-4a89-8bfa-c5ad3ae3e8f3,0.832499996,14.39999008,0.621900138,75,80.44444444,40.71193416,1.072592593
2340, COORD, 6db92896-bf5f-4a89-8bfa-c5ad3ae3e8f3,0.832499996,14.39999008,0.621900138,73,80,40.27434842,1.095890411
2520, COORD, 6db92896-bf5f-4a89-8bfa-c5ad3ae3e8f3,0.832499996,14.39999008,0.621900138,75,80.44444444,40.71193416,1.072592593
2700, COORD, 6db92896-bf5f-4a89-8bfa-c5ad3ae3e8f3,0.832499996,14.39999008,0.621900138,75,80,40.26748971,1.066666667
2880, COORD, 6db92896-bf5f-4a89-8bfa-c5ad3ae3e8f3,0.832499996,14.39999008,0.621900138,75,80,40.26748971,1.066666667
3060, COORD, 6db92896-bf5f-4a89-8bfa-c5ad3ae3e8f3,0.832499996,14.39999008,0.621900138,77,80.44444444,40.70507545,1.044733045
3240, COORD, 6db92896-bf5f-4a89-8bfa-c5ad3ae3e8f3,0.832499996,14.39999008,0.621900138,75,79.83333333,40.26637517,1.064444444
3420, COORD, 6db92896-bf5f-4a89-8bfa-c5ad3ae3e8f3,0.832499996,14.39999008,0.621900138,73,80.11111111,40.27477709,1.097412481
3600, COORD, 6db92896-bf5f-4a89-8bfa-c5ad3ae3e8f3,0.832499996,14.39999008,0.621900138,75,79.5,40.26414609,1.06
3780, COORD, 6db92896-bf5f-4a89-8bfa-c5ad3ae3e8f3,0.832499996,28.79998016,0.41130028,76,79.83333333,40.26273148,1.050438596
3960, COORD, 6db92896-bf5f-4a89-8bfa-c5ad3ae3e8f3,0.832499996,28.79998016,0.41130028,78,79.16666667,40.25184328,1.014957265
4140, COORD, 6db92896-bf5f-4a89-8bfa-c5ad3ae3e8f3,0.832499996,28.79998016,0.41130028,75,79.16666667,40.26191701,1.055555556
4320, COORD, 6db92896-bf5f-4a89-8bfa-c5ad3ae3e8f3,0.832499996,28.79998016,0.41130028,73,79.44444444,40.27044753,1.088280061
4500, COORD, 6db92896-bf5f-4a89-8bfa-c5ad3ae3e8f3,0.832499996,28.79998016,0.41130028,75,78.88888889,40.26003086,1.051851852
4680, COORD, 6db92896-bf5f-4a89-8bfa-c5ad3ae3e8f3,0.832499996,28.79998016,0.41130028,72,79.11111111,40.71296296,1.098765432
4860, COORD, 6db92896-bf5f-4a89-8bfa-c5ad3ae3e8f3,0.832499996,28.79998016,0.41130028,73,78.72222222,40.26547497,1.078386606
5040, COORD, 6db92896-bf5f-4a89-8bfa-c5ad3ae3e8f3,0.832499996,28.79998016,0.41130028,75,78.88888889,40.70156036,1.051851852
5220, COORD, 6db92896-bf5f-4a89-8bfa-c5ad3ae3e8f3,0.832499996,28.79998016,0.41130028,74,78.05555556,40.25741598,1.054804805
5400, COORD, 6db92896-bf5f-4a89-8bfa-c5ad3ae3e8f3,0.832499996,28.79998016,0.41130028,75,78.16666667,40.69667353,1.042222222
5580, COORD, 6db92896-bf5f-4a89-8bfa-c5ad3ae3e8f3,0.832499996,28.79998016,0.41130028,77,77.11111111,40.24194102,1.001443001
5760, COORD, 6db92896-bf5f-4a89-8bfa-c5ad3ae3e8f3,0.832499996,28.79998016,0.41130028,75,76.55555556,40.2444273,1.020740741
5940, COORD, 6db92896-bf5f-4a89-8bfa-c5ad3ae3e8f3,0.832499996,28.79998016,0.41130028,76,76.44444444,40.2401406,1.005847953
6120, COORD, 6db92896-bf5f-4a89-8bfa-c5ad3ae3e8f3,0.832499996,28.79998016,0.41130028,72,75.33333333,40.24537037,1.046296296
6300, COORD, 6db92896-bf5f-4a89-8bfa-c5ad3ae3e8f3,0.832499996,28.79998016,0.41130028,76,75.16666667,40.23148148,0.989035088
6480, COORD, 6db92896-bf5f-4a89-8bfa-c5ad3ae3e8f3,0.832499996,28.79998016,0.41130028,75,74.5,40.23070988,0.993333333
6660, COORD, 6db92896-bf5f-4a89-8bfa-c5ad3ae3e8f3,0.832499996,28.79998016,0.41130028,76,74.38888889,40.22800926,0.97880117
6840, COORD, 6db92896-bf5f-4a89-8bfa-c5ad3ae3e8f3,0.832499996,28.79998016,0.41130028,78,73.66666667,40.21656379,0.944444444
7020, COORD, 6db92896-bf5f-4a89-8bfa-c5ad3ae3e8f3,0.832499996,28.79998016,0.41130028,75,73.11111111,40.22145062,0.974814815
7200, COORD, 6db92896-bf5f-4a89-8bfa-c5ad3ae3e8f3,0.832499996,28.79998016,0.41130028,72,73.33333333,40.67283951,1.018518519
7380, COORD, 6db92896-bf5f-4a89-8bfa-c5ad3ae3e8f3,0.832499996,43.20000458,0.20069992,75,72.11111111,40.21459191,0.961481481
7560, COORD, 6db92896-bf5f-4a89-8bfa-c5ad3ae3e8f3,0.832499996,43.20000458,0.20069992,75,71.94444444,40.65513546,0.959259259
7740, COORD, 6db92896-bf5f-4a89-8bfa-c5ad3ae3e8f3,0.832499996,43.20000458,0.20069992,77,70.77777778,40.19907407,0.919191919
7920, COORD, 6db92896-bf5f-4a89-8bfa-c5ad3ae3e8f3,0.832499996,43.20000458,0.20069992,75,70.66666667,40.64660494,0.942222222
8100, COORD, 6db92896-bf5f-4a89-8bfa-c5ad3ae3e8f3,0.832499996,43.20000458,0.20069992,74,69.44444444,40.20018861,0.938438438
8280, COORD, 6db92896-bf5f-4a89-8bfa-c5ad3ae3e8f3,0.832499996,43.20000458,0.20069992,76,69,40.19328704,0.907894737
8460, COORD, 6db92896-bf5f-4a89-8bfa-c5ad3ae3e8f3,0.832499996,43.20000458,0.20069992,78,69.22222222,41.06815844,0.887464387
8640, COORD, 6db92896-bf5f-4a89-8bfa-c5ad3ae3e8f3,0.832499996,43.20000458,0.20069992,81,68.77777778,41.06104252,0.849108368
8820, COORD, 6db92896-bf5f-4a89-8bfa-c5ad3ae3e8f3,0.832499996,43.20000458,0.20069992,76,68.22222222,40.6298011,0.897660819
9000, COORD, 6db92896-bf5f-4a89-8bfa-c5ad3ae3e8f3,0.832499996,43.20000458,0.20069992,72,67.5,40.19097222,0.9375
9180, COORD, 6db92896-bf5f-4a89-8bfa-c5ad3ae3e8f3,0.832499996,43.20000458,0.20069992,72,67.27777778,31.79076034,0.93441358
9360, COORD, 6db92896-bf5f-4a89-8bfa-c5ad3ae3e8f3,0.832499996,43.20000458,0.20069992,75,67.55555556,28.0048011,0.900740741
9540, COORD, 6db92896-bf5f-4a89-8bfa-c5ad3ae3e8f3,0.832499996,43.20000458,0.20069992,80,67.11111111,27.43621399,0.838888889
9720, COORD, 6db92896-bf5f-4a89-8bfa-c5ad3ae3e8f3,0.832499996,43.20000458,0.20069992,80,67.11111111,26.9563982,0.838888889
9900, COORD, 6db92896-bf5f-4a89-8bfa-c5ad3ae3e8f3,0.832499996,43.20000458,0.20069992,73,68,26.95434058,0.931506849
10080, COORD, 6db92896-bf5f-4a89-8bfa-c5ad3ae3e8f3,0.832499996,43.20000458,0.20069992,73,67.11111111,26.94375857,0.919330289
10260, COORD, 6db92896-bf5f-4a89-8bfa-c5ad3ae3e8f3,0.832499996,43.20000458,0.20069992,72,67,27.27777778,0.930555556
10440, COORD, 6db92896-bf5f-4a89-8bfa-c5ad3ae3e8f3,0.832499996,43.20000458,0.20069992,78,71,31.25720165,0.91025641
10620, COORD, 6db92896-bf5f-4a89-8bfa-c5ad3ae3e8f3,0.832499996,43.20000458,0.20069992,81,72.66666667,32.47187929,0.897119342
10800, COORD, 6db92896-bf5f-4a89-8bfa-c5ad3ae3e8f3,0.832499996,43.20000458,0.20069992,76,75.44444444,35.26680384,0.992690058
10980, COORD, 6db92896-bf5f-4a89-8bfa-c5ad3ae3e8f3,0.832499996,57.59996033,-0.009899436,73,78,37.39128944,1.068493151
11160, COORD, 6db92896-bf5f-4a89-8bfa-c5ad3ae3e8f3,0.832499996,57.59996033,-0.009899436,73,80.55555556,40.38820302,1.103500761
11340, COORD, 6db92896-bf5f-4a89-8bfa-c5ad3ae3e8f3,0.832499996,57.59996033,-0.009899436,73,80.44444444,40.71879287,1.101978691
11520, COORD, 6db92896-bf5f-4a89-8bfa-c5ad3ae3e8f3,0.832499996,57.59996033,-0.009899436,80,80.88888889,41.13923182,1.011111111
11700, COORD, 6db92896-bf5f-4a89-8bfa-c5ad3ae3e8f3,0.832499996,57.59996033,-0.009899436,80,80.88888889,40.69753086,1.011111111
11880, COORD, 6db92896-bf5f-4a89-8bfa-c5ad3ae3e8f3,0.832499996,57.59996033,-0.009899436,75,80.88888889,40.27297668,1.078518519
12060, COORD, 6db92896-bf5f-4a89-8bfa-c5ad3ae3e8f3,0.832499996,57.59996033,-0.009899436,72,80.44444444,40.2808642,1.117283951
