time, type, dataflowid, value, cost, f, maxOutDataRate, currentOutDataRate, omega,
180, COORD, 1a4200f9-aea0-45e2-aabe-e7090cbd15ed,0.875,0.5,0.8676875,10.5,4.222222222,0.24691358, 
360, COORD, 1a4200f9-aea0-45e2-aabe-e7090cbd15ed,0.875,0.5,0.8676875,16.5,6.666666667,0.505893592, 
540, COORD, 1a4200f9-aea0-45e2-aabe-e7090cbd15ed,0.875,0.5,0.8676875,16,6.666666667,0.514792769, 
720, COORD, 1a4200f9-aea0-45e2-aabe-e7090cbd15ed,0.875,0.5,0.8676875,14.5,6.666666667,0.55707672, 
900, COORD, 1a4200f9-aea0-45e2-aabe-e7090cbd15ed,0.875,0.5,0.8676875,16,6.666666667,0.482671958, 
1080, COORD, 1a4200f9-aea0-45e2-aabe-e7090cbd15ed,0.875,7.5,0.765312498,17,15.05555556,0.960567313, 
1260, COORD, 1a4200f9-aea0-45e2-aabe-e7090cbd15ed,0.875,7.5,0.765312498,16.5,20,1.291446208, 
1440, COORD, 1a4200f9-aea0-45e2-aabe-e7090cbd15ed,0.799999997,7.5,0.690312495,21.66666667,20.11111111,1.003703704, 
1620, COORD, 1a4200f9-aea0-45e2-aabe-e7090cbd15ed,0.799999997,7.5,0.690312495,23.33333333,20.11111111,0.991269841, 
1800, COORD, 1a4200f9-aea0-45e2-aabe-e7090cbd15ed,0.799999997,7.5,0.690312495,25.27777778,20,0.873015873, 
1980, COORD, 1a4200f9-aea0-45e2-aabe-e7090cbd15ed,0.799999997,7.5,0.690312495,25.55555556,20.22222222,0.87989418, 
2160, COORD, 1a4200f9-aea0-45e2-aabe-e7090cbd15ed,0.799999997,7.5,0.690312495,25.27777778,20.11111111,0.883015873, 
2340, COORD, 1a4200f9-aea0-45e2-aabe-e7090cbd15ed,0.799999997,7.5,0.690312495,23.61111111,20,0.970899471, 
2520, COORD, 1a4200f9-aea0-45e2-aabe-e7090cbd15ed,0.799999997,7.5,0.690312495,24.72222222,20.11111111,0.91952381, 
2700, COORD, 1a4200f9-aea0-45e2-aabe-e7090cbd15ed,0.799999997,7.5,0.690312495,25.27777778,20,0.884126984, 
