time, type, dataflowid, value, cost, f, maxOutDataRate, currentOutDataRate, omega,,
7380, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,28.5,0.458187494,77.33333333,50,25.16258818,0.646551724,0.6375
7560, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,28.5,0.458187494,76,50.27777778,25.44312169,0.661549708,0.6375
7740, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,28.5,0.458187494,74.66666667,50,25.16809965,0.669642857,0.6375
7920, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,28.5,0.458187494,76,50.27777778,25.44312169,0.661549708,0.6375
8100, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,28.5,0.458187494,77.33333333,50,25.16258818,0.646551724,0.6375
8280, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,28.5,0.458187494,77.33333333,50.27777778,25.16424162,0.650143678,0.6375
8460, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,28.5,0.458187494,80,50.55555556,25.71263228,0.631944444,0.6375
8640, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,28.5,0.458187494,76,50.55555556,25.72089947,0.665204678,0.6375
8820, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,28.5,0.458187494,72,50.55555556,25.4533179,0.702160494,0.6375
9000, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,28.5,0.458187494,72,50.27777778,25.17554012,0.698302469,0.6375
9180, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,28.5,0.458187494,72,50.55555556,19.86232363,0.702160494,0.6375
9360, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,28.5,0.458187494,73.33333333,50.83333333,17.63348765,0.693181818,0.6375
9540, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,28.5,0.458187494,70.66666667,50.27777778,17.31095679,0.711477987,0.6375
9720, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,28.5,0.458187494,74.66666667,50.27777778,17.08925816,0.673363095,0.6375
9900, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,28.5,0.458187494,81.33333333,50.83333333,19.84099427,0.625,0.6375
10080, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,28.5,0.458187494,73.33333333,50.27777778,25.17250882,0.685606061,0.6375
10260, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,28.5,0.458187494,72,50.27777778,25.45138889,0.698302469,0.6375
10440, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,28.5,0.458187494,72,50.83333333,26.00694444,0.706018519,0.6375
10620, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,28.5,0.458187494,80,50.55555556,25.43650794,0.631944444,0.6375
10800, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,28.5,0.458187494,77.33333333,50.27777778,25.16424162,0.650143678,0.6375
10980, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,38,0.319249992,74.66666667,50.55555556,25.1716821,0.677083333,0.558333333
11160, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,38,0.319249992,81.33333333,50.55555556,25.4337522,0.621584699,0.558333333
11340, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,38,0.319249992,73.33333333,50.27777778,25.44863316,0.685606061,0.558333333
11520, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,38,0.319249992,72,50.55555556,25.72916667,0.702160494,0.558333333
