time, type, dataflowid, value, cost, f, maxOutDataRate, currentOutDataRate, omega
180.0, COORD, 8abc857b-3cd0-46a2-bd6e-16b88d6c71a8, 0.8324999958276749, 2.6399998664855957, 0.7938899972295761, 20.333333333333332, 13.11111111111111, 0.39629629629629637, 
360.0, COORD, 8abc857b-3cd0-46a2-bd6e-16b88d6c71a8, 0.8324999958276749, 2.6399998664855957, 0.7938899972295761, 30.0, 20.0, 0.6666666666666665, 
540.0, COORD, 8abc857b-3cd0-46a2-bd6e-16b88d6c71a8, 0.8324999958276749, 2.6399998664855957, 0.7938899972295761, 30.0, 20.0, 0.6666666666666665, 
720.0, COORD, 8abc857b-3cd0-46a2-bd6e-16b88d6c71a8, 0.8324999958276749, 2.6399998664855957, 0.7938899972295761, 30.0, 20.22222222222222, 0.6740740740740738, 
900.0, COORD, 8abc857b-3cd0-46a2-bd6e-16b88d6c71a8, 0.8324999958276749, 2.6399998664855957, 0.7938899972295761, 30.0, 20.0, 0.6666666666666665, 
1080.0, COORD, 8abc857b-3cd0-46a2-bd6e-16b88d6c71a8, 0.8324999958276749, 2.6399998664855957, 0.7938899972295761, 30.333333333333332, 20.22222222222222, 0.6672839506172837, 
1260.0, COORD, 8abc857b-3cd0-46a2-bd6e-16b88d6c71a8, 0.8324999958276749, 2.6399998664855957, 0.7938899972295761, 30.0, 20.0, 0.6666666666666665, 
1440.0, COORD, 8abc857b-3cd0-46a2-bd6e-16b88d6c71a8, 0.8324999958276749, 2.6399998664855957, 0.7938899972295761, 30.333333333333332, 20.11111111111111, 0.6635802469135801, 
1620.0, COORD, 8abc857b-3cd0-46a2-bd6e-16b88d6c71a8, 0.8324999958276749, 2.6399998664855957, 0.7938899972295761, 30.333333333333332, 20.11111111111111, 0.6635802469135802, 
1800.0, COORD, 8abc857b-3cd0-46a2-bd6e-16b88d6c71a8, 0.8324999958276749, 2.6399998664855957, 0.7938899972295761, 30.0, 20.0, 0.6666666666666665, 
1980.0, COORD, 8abc857b-3cd0-46a2-bd6e-16b88d6c71a8, 0.8324999958276749, 2.6399998664855957, 0.7938899972295761, 30.666666666666668, 20.22222222222222, 0.6604938271604938, 
2160.0, COORD, 8abc857b-3cd0-46a2-bd6e-16b88d6c71a8, 0.8324999958276749, 2.6399998664855957, 0.7938899972295761, 30.333333333333332, 20.11111111111111, 0.6635802469135801, 
2340.0, COORD, 8abc857b-3cd0-46a2-bd6e-16b88d6c71a8, 0.8324999958276749, 2.6399998664855957, 0.7938899972295761, 30.0, 20.0, 0.6666666666666665, 
2520.0, COORD, 8abc857b-3cd0-46a2-bd6e-16b88d6c71a8, 0.8324999958276749, 2.6399998664855957, 0.7938899972295761, 30.0, 20.11111111111111, 0.6703703703703702, 
2700.0, COORD, 8abc857b-3cd0-46a2-bd6e-16b88d6c71a8, 0.8324999958276749, 2.6399998664855957, 0.7938899972295761, 30.0, 20.0, 0.6666666666666665, 
2880.0, COORD, 8abc857b-3cd0-46a2-bd6e-16b88d6c71a8, 0.8324999958276749, 2.6399998664855957, 0.7938899972295761, 30.0, 20.0, 0.6666666666666665, 
3060.0, COORD, 8abc857b-3cd0-46a2-bd6e-16b88d6c71a8, 0.8324999958276749, 2.6399998664855957, 0.7938899972295761, 30.333333333333332, 20.11111111111111, 0.6635802469135802, 
3240.0, COORD, 8abc857b-3cd0-46a2-bd6e-16b88d6c71a8, 0.8324999958276749, 2.6399998664855957, 0.7938899972295761, 30.0, 20.0, 0.6666666666666665, 
3420.0, COORD, 8abc857b-3cd0-46a2-bd6e-16b88d6c71a8, 0.8324999958276749, 2.6399998664855957, 0.7938899972295761, 30.0, 20.11111111111111, 0.6703703703703702, 
3600.0, COORD, 8abc857b-3cd0-46a2-bd6e-16b88d6c71a8, 0.8324999958276749, 2.6399998664855957, 0.7938899972295761, 30.0, 20.0, 0.6666666666666665, 
3780.0, COORD, 8abc857b-3cd0-46a2-bd6e-16b88d6c71a8, 0.8324999958276749, 5.279999732971191, 0.7552799986314774, 30.333333333333332, 20.11111111111111, 0.6635802469135801, 
3960.0, COORD, 8abc857b-3cd0-46a2-bd6e-16b88d6c71a8, 0.8324999958276749, 5.279999732971191, 0.7552799986314774, 30.0, 20.0, 0.6666666666666665, 
4140.0, COORD, 8abc857b-3cd0-46a2-bd6e-16b88d6c71a8, 0.8324999958276749, 5.279999732971191, 0.7552799986314774, 30.0, 20.0, 0.6666666666666665, 
4320.0, COORD, 8abc857b-3cd0-46a2-bd6e-16b88d6c71a8, 0.8324999958276749, 5.279999732971191, 0.7552799986314774, 30.0, 20.11111111111111, 0.6703703703703703, 
4500.0, COORD, 8abc857b-3cd0-46a2-bd6e-16b88d6c71a8, 0.8324999958276749, 5.279999732971191, 0.7552799986314774, 30.0, 20.0, 0.6666666666666665, 
4680.0, COORD, 8abc857b-3cd0-46a2-bd6e-16b88d6c71a8, 0.8324999958276749, 5.279999732971191, 0.7552799986314774, 30.0, 20.11111111111111, 0.6703703703703702, 
4860.0, COORD, 8abc857b-3cd0-46a2-bd6e-16b88d6c71a8, 0.8324999958276749, 5.279999732971191, 0.7552799986314774, 30.0, 20.0, 0.6666666666666665, 
5040.0, COORD, 8abc857b-3cd0-46a2-bd6e-16b88d6c71a8, 0.8324999958276749, 5.279999732971191, 0.7552799986314774, 30.333333333333332, 20.11111111111111, 0.6635802469135801, 
5220.0, COORD, 8abc857b-3cd0-46a2-bd6e-16b88d6c71a8, 0.8324999958276749, 5.279999732971191, 0.7552799986314774, 30.0, 20.0, 0.6666666666666665, 
5400.0, COORD, 8abc857b-3cd0-46a2-bd6e-16b88d6c71a8, 0.8324999958276749, 5.279999732971191, 0.7552799986314774, 30.0, 20.11111111111111, 0.6703703703703702, 
5580.0, COORD, 8abc857b-3cd0-46a2-bd6e-16b88d6c71a8, 0.8324999958276749, 5.279999732971191, 0.7552799986314774, 30.0, 20.0, 0.6666666666666665, 
5760.0, COORD, 8abc857b-3cd0-46a2-bd6e-16b88d6c71a8, 0.8324999958276749, 5.279999732971191, 0.7552799986314774, 30.0, 20.0, 0.6666666666666665, 
5940.0, COORD, 8abc857b-3cd0-46a2-bd6e-16b88d6c71a8, 0.8324999958276749, 5.279999732971191, 0.7552799986314774, 30.333333333333332, 20.11111111111111, 0.6635802469135802, 
6120.0, COORD, 8abc857b-3cd0-46a2-bd6e-16b88d6c71a8, 0.8324999958276749, 5.279999732971191, 0.7552799986314774, 30.0, 20.0, 0.6666666666666665, 
6300.0, COORD, 8abc857b-3cd0-46a2-bd6e-16b88d6c71a8, 0.8324999958276749, 5.279999732971191, 0.7552799986314774, 30.0, 20.11111111111111, 0.6703703703703702, 
6480.0, COORD, 8abc857b-3cd0-46a2-bd6e-16b88d6c71a8, 0.8324999958276749, 5.279999732971191, 0.7552799986314774, 30.0, 20.0, 0.6666666666666665, 
6660.0, COORD, 8abc857b-3cd0-46a2-bd6e-16b88d6c71a8, 0.8324999958276749, 5.279999732971191, 0.7552799986314774, 30.333333333333332, 20.11111111111111, 0.6635802469135801, 
6840.0, COORD, 8abc857b-3cd0-46a2-bd6e-16b88d6c71a8, 0.8324999958276749, 5.279999732971191, 0.7552799986314774, 30.0, 20.0, 0.6666666666666665, 
7020.0, COORD, 8abc857b-3cd0-46a2-bd6e-16b88d6c71a8, 0.8324999958276749, 5.279999732971191, 0.7552799986314774, 30.0, 20.0, 0.6666666666666665, 
7200.0, COORD, 8abc857b-3cd0-46a2-bd6e-16b88d6c71a8, 0.8324999958276749, 5.279999732971191, 0.7552799986314774, 30.333333333333332, 20.11111111111111, 0.6635802469135802, 
7380.0, COORD, 8abc857b-3cd0-46a2-bd6e-16b88d6c71a8, 0.8324999958276749, 7.919998645782471, 0.7166700139808657, 30.0, 20.0, 0.6666666666666665, 
7560.0, COORD, 8abc857b-3cd0-46a2-bd6e-16b88d6c71a8, 0.8324999958276749, 7.919998645782471, 0.7166700139808657, 30.0, 20.11111111111111, 0.6703703703703703, 
7740.0, COORD, 8abc857b-3cd0-46a2-bd6e-16b88d6c71a8, 0.8324999958276749, 7.919998645782471, 0.7166700139808657, 30.0, 20.0, 0.6666666666666665, 
7920.0, COORD, 8abc857b-3cd0-46a2-bd6e-16b88d6c71a8, 0.8324999958276749, 7.919998645782471, 0.7166700139808657, 30.333333333333332, 20.11111111111111, 0.6635802469135802, 
8100.0, COORD, 8abc857b-3cd0-46a2-bd6e-16b88d6c71a8, 0.8324999958276749, 7.919998645782471, 0.7166700139808657, 30.0, 20.0, 0.6666666666666665, 
