time, type, dataflowid, value, cost, f, maxOutDataRate, currentOutDataRate, omega,,
20880, COORD, 596bd24c-f3c6-48f2-86a6-0876486053e5,0.875,65.63999939,-0.084985005,150.6666667,111.2222222,0.74085097,0.73820059,0.328000005
21060, COORD, 596bd24c-f3c6-48f2-86a6-0876486053e5,0.875,65.63999939,-0.084985005,152,111.2222222,0.735394621,0.731725146,0.328000005
21240, COORD, 596bd24c-f3c6-48f2-86a6-0876486053e5,0.875,65.63999939,-0.084985005,149.3333333,110.6111111,0.743882275,0.740699405,0.328000005
21420, COORD, 596bd24c-f3c6-48f2-86a6-0876486053e5,0.875,65.63999939,-0.084985005,146.6666667,111.2222222,0.759038801,0.758333333,0.328000005
21600, COORD, 596bd24c-f3c6-48f2-86a6-0876486053e5,0.875,65.63999939,-0.084985005,152,111.8333333,0.739032187,0.735745614,0.328000005
21780, COORD, 596bd24c-f3c6-48f2-86a6-0876486053e5,0.875,75.14001465,-0.22392273,150.6666667,110.6111111,0.737213404,0.734144543,0.248833211
21960, COORD, 596bd24c-f3c6-48f2-86a6-0876486053e5,0.875,75.14001465,-0.22392273,150.6666667,110.6111111,0.737213404,0.734144543,0.248833211
22140, COORD, 596bd24c-f3c6-48f2-86a6-0876486053e5,0.875,75.14001465,-0.22392273,152,111.8333333,0.739032187,0.735745614,0.248833211
22320, COORD, 596bd24c-f3c6-48f2-86a6-0876486053e5,0.875,75.14001465,-0.22392273,149.3333333,110.6111111,0.743882275,0.740699405,0.248833211
22500, COORD, 596bd24c-f3c6-48f2-86a6-0876486053e5,0.875,75.14001465,-0.22392273,152,110.6111111,0.731150794,0.727704678,0.248833211
22680, COORD, 596bd24c-f3c6-48f2-86a6-0876486053e5,0.875,76.58000183,-0.244982543,145.3333333,111.8333333,0.769951499,0.769495413,0.236833318
22860, COORD, 596bd24c-f3c6-48f2-86a6-0876486053e5,0.875,76.58000183,-0.244982543,153.3333333,111.2222222,0.72872575,0.725362319,0.236833318
23040, COORD, 596bd24c-f3c6-48f2-86a6-0876486053e5,0.875,76.58000183,-0.244982543,150.6666667,110.6111111,0.737213404,0.734144543,0.236833318
23220, COORD, 596bd24c-f3c6-48f2-86a6-0876486053e5,0.875,76.58000183,-0.244982543,152,111.2222222,0.73478836,0.731725146,0.236833318
23400, COORD, 596bd24c-f3c6-48f2-86a6-0876486053e5,0.875,76.58000183,-0.244982543,150.6666667,111.2222222,0.74085097,0.73820059,0.236833318
23580, COORD, 596bd24c-f3c6-48f2-86a6-0876486053e5,0.875,76.58000183,-0.244982543,145.3333333,110.6111111,0.761463845,0.761085627,0.236833318
23760, COORD, 596bd24c-f3c6-48f2-86a6-0876486053e5,0.875,76.58000183,-0.244982543,149.3333333,111.2222222,0.748126102,0.744791667,0.236833318
